point_cloud,EC
Q72E56.txt,6.3.1.21
Q8XCJ9.txt,6.3.1.21
Q1RAT6.txt,6.3.1.21
Q2N8K3.txt,6.3.1.21
A7N9C6.txt,6.3.1.21
Q0BP50.txt,6.3.1.21
Q39QR8.txt,6.3.1.21
Q2SJZ8.txt,6.3.1.21
Q31DQ3.txt,6.3.1.21
B5XQ21.txt,6.3.1.21
B1Y650.txt,6.3.1.21
P46927.txt,6.3.1.21
C6BV99.txt,6.3.1.21
Q606K7.txt,6.3.1.21
A4G068.txt,6.3.1.21
A6URA6.txt,6.3.1.21
A0R2Y2.txt,6.3.1.21
Q8YXB6.txt,6.3.1.21
Q7U3B3.txt,6.3.1.21
Q6D4B6.txt,6.3.1.21
Q6LRI4.txt,6.3.1.21
Q12FU8.txt,6.3.1.21
A2CE36.txt,6.3.1.21
Q7VBB3.txt,6.3.1.21
Q7V179.txt,6.3.1.21
Q48LW5.txt,6.3.1.21
Q9HXP3.txt,6.3.1.21
C3K1H6.txt,6.3.1.21
Q88MW1.txt,6.3.1.21
Q4ZWZ4.txt,6.3.1.21
Q9UY67.txt,6.3.1.21
Q21SJ0.txt,6.3.1.21
A9MNE8.txt,6.3.1.21
B4SVD3.txt,6.3.1.21
C0Q2G8.txt,6.3.1.21
Q8Z5X3.txt,6.3.1.21
A3D1A0.txt,6.3.1.21
Q0HFS6.txt,6.3.1.21
B2U494.txt,6.3.1.21
Q0T3V7.txt,6.3.1.21
Q2NTH8.txt,6.3.1.21
B2FTB9.txt,6.3.1.21
A6Q6K6.txt,6.3.1.21
Q31QP9.txt,6.3.1.21
A5GX22.txt,6.3.1.21
Q3AG69.txt,6.3.1.21
Q3SKP9.txt,6.3.1.21
Q3M8Q4.txt,6.3.1.21
Q9KSM8.txt,6.3.1.21
Q8DA32.txt,6.3.1.21
Q7M8I0.txt,6.3.1.21
Q2P047.txt,6.3.1.21
A1JLK9.txt,6.3.1.21
Q7CHW4.txt,6.3.1.21
A4TKC7.txt,6.3.1.21
Q9AMR9.txt,6.3.2.1
Q0REL2.txt,6.3.2.1
B0C6S1.txt,6.3.2.1
Q7U4P0.txt,6.3.2.1
A8G795.txt,6.3.2.1
Q7V9S8.txt,6.3.2.1
A2BTH1.txt,6.3.2.1
Q2JRH9.txt,6.3.2.1
A5GIY5.txt,6.3.2.1
Q3AUV1.txt,6.3.2.1
Q8DG73.txt,6.3.2.1
A3DDV6.txt,6.3.2.1
B7H010.txt,6.3.2.1
B0VKK3.txt,6.3.2.1
A0LRC5.txt,6.3.2.1
B9MEY7.txt,6.3.2.1
A1WBI8.txt,6.3.2.1
Q8UA92.txt,6.3.2.1
B2UND0.txt,6.3.2.1
Q5E2T1.txt,6.3.2.1
Q5WGA4.txt,6.3.2.1
B4RYN9.txt,6.3.2.1
O67891.txt,6.3.2.1
A0JR91.txt,6.3.2.1
C1DFJ9.txt,6.3.2.1
A0RBZ3.txt,6.3.2.1
Q73AV3.txt,6.3.2.1
B7HHU4.txt,6.3.2.1
B9IVR2.txt,6.3.2.1
Q5LGS1.txt,6.3.2.1
Q65I57.txt,6.3.2.1
A1US39.txt,6.3.2.1
A9IRN9.txt,6.3.2.1
Q2KUK2.txt,6.3.2.1
B2S9H8.txt,6.3.2.1
Q57F30.txt,6.3.2.1
Q8YFC9.txt,6.3.2.1
Q8G2J0.txt,6.3.2.1
Q8K9U7.txt,6.3.2.1
Q1BUH1.txt,6.3.2.1
B4E8E5.txt,6.3.2.1
A9AHJ3.txt,6.3.2.1
Q62LE7.txt,6.3.2.1
Q3JUY8.txt,6.3.2.1
Q2T095.txt,6.3.2.1
A4XMZ3.txt,6.3.2.1
A0RQM8.txt,6.3.2.1
A7H575.txt,6.3.2.1
Q5HWH4.txt,6.3.2.1
B3PCR5.txt,6.3.2.1
B9KLD3.txt,6.3.2.1
B8G643.txt,6.3.2.1
Q3B2E3.txt,6.3.2.1
A1BDY2.txt,6.3.2.1
B3QSB4.txt,6.3.2.1
Q7NXJ0.txt,6.3.2.1
A7FR59.txt,6.3.2.1
B1IEL5.txt,6.3.2.1
Q18C33.txt,6.3.2.1
B5Y863.txt,6.3.2.1
A4QAA5.txt,6.3.2.1
B6J9H9.txt,6.3.2.1
A9NBP1.txt,6.3.2.1
Q1LJM9.txt,6.3.2.1
Q3Z8B3.txt,6.3.2.1
Q1J0L2.txt,6.3.2.1
C0QHN3.txt,6.3.2.1
B8FZE0.txt,6.3.2.1
Q729A4.txt,6.3.2.1
Q54I80.txt,6.3.2.1
B7UII1.txt,6.3.2.1
Q8X930.txt,6.3.2.1
B7MNZ5.txt,6.3.2.1
B1XCA8.txt,6.3.2.1
Q0TLJ9.txt,6.3.2.1
P31663.txt,6.3.2.1
B1LGT5.txt,6.3.2.1
B1GZJ9.txt,6.3.2.1
B1YHQ8.txt,6.3.2.1
A6GVV3.txt,6.3.2.1
A7NB31.txt,6.3.2.1
A0Q7L3.txt,6.3.2.1
A4IWW5.txt,6.3.2.1
Q39V50.txt,6.3.2.1
C5D3B2.txt,6.3.2.1
Q5FQ88.txt,6.3.2.1
Q2S8W2.txt,6.3.2.1
Q7VK57.txt,6.3.2.1
B5Z6E3.txt,6.3.2.1
B2UW10.txt,6.3.2.1
A4G3S0.txt,6.3.2.1
Q5QVR4.txt,6.3.2.1
A6T4S9.txt,6.3.2.1
Q5X1M7.txt,6.3.2.1
Q5WTD6.txt,6.3.2.1
B1Y4K7.txt,6.3.2.1
Q92AA7.txt,6.3.2.1
O24035.txt,6.3.2.1
Q2VZ00.txt,6.3.2.1
A1TYE5.txt,6.3.2.1
Q1H3S1.txt,6.3.2.1
A0QA93.txt,6.3.2.1
O69524.txt,6.3.2.1
A3Q6Y5.txt,6.3.2.1
A5U8S7.txt,6.3.2.1
A0PV50.txt,6.3.2.1
P57036.txt,6.3.2.1
Q82Y17.txt,6.3.2.1
Q3JCP8.txt,6.3.2.1
Q5Z2U3.txt,6.3.2.1
Q8CX59.txt,6.3.2.1
A1R163.txt,6.3.2.1
B2JEQ7.txt,6.3.2.1
A1AUV7.txt,6.3.2.1
Q7N870.txt,6.3.2.1
A4SWJ8.txt,6.3.2.1
Q12F41.txt,6.3.2.1
B4S5G6.txt,6.3.2.1
Q15NV6.txt,6.3.2.1
Q02FU2.txt,6.3.2.1
Q4K5Y3.txt,6.3.2.1
A4XYC5.txt,6.3.2.1
B0KHW5.txt,6.3.2.1
Q888Q6.txt,6.3.2.1
A4VPM7.txt,6.3.2.1
A1SSG8.txt,6.3.2.1
Q8XWT3.txt,6.3.2.1
Q98ND0.txt,6.3.2.1
Q7UTQ8.txt,6.3.2.1
Q2IXG7.txt,6.3.2.1
Q211R2.txt,6.3.2.1
A7NG78.txt,6.3.2.1
Q1AT82.txt,6.3.2.1
B8I2Z3.txt,6.3.2.1
A4F6T0.txt,6.3.2.1
A9MPM2.txt,6.3.2.1
B5R3E5.txt,6.3.2.1
B4SUA7.txt,6.3.2.1
C0Q5P3.txt,6.3.2.1
B4TXN3.txt,6.3.2.1
Q8ZRR1.txt,6.3.2.1
A1S3M6.txt,6.3.2.1
A6WJK9.txt,6.3.2.1
Q07XZ7.txt,6.3.2.1
B8CTC7.txt,6.3.2.1
Q0HMB2.txt,6.3.2.1
B1KEP7.txt,6.3.2.1
Q32JW8.txt,6.3.2.1
Q3Z5M7.txt,6.3.2.1
Q2NVR3.txt,6.3.2.1
Q1GNR4.txt,6.3.2.1
Q2FDR1.txt,6.3.2.1
Q2YWG0.txt,6.3.2.1
P65658.txt,6.3.2.1
Q6G678.txt,6.3.2.1
B9DKF5.txt,6.3.2.1
Q4LA34.txt,6.3.2.1
Q9X844.txt,6.3.2.1
Q30TN9.txt,6.3.2.1
Q2LSQ5.txt,6.3.2.1
Q0B0P5.txt,6.3.2.1
Q47KV5.txt,6.3.2.1
O86953.txt,6.3.2.1
B0K364.txt,6.3.2.1
Q5SHF5.txt,6.3.2.1
B8GNA8.txt,6.3.2.1
Q83ID9.txt,6.3.2.1
A1WDW5.txt,6.3.2.1
A5F974.txt,6.3.2.1
C3LS81.txt,6.3.2.1
Q7MHV3.txt,6.3.2.1
Q8PLL0.txt,6.3.2.1
B0RTU0.txt,6.3.2.1
B2SJL9.txt,6.3.2.1
Q9PGR8.txt,6.3.2.1
P40459.txt,6.3.2.1
Q1C3V7.txt,6.3.2.1
A9R1G3.txt,6.3.2.1
Q66EG4.txt,6.3.2.1
A0R5N1.txt,6.3.2.2
A0JZ00.txt,6.3.2.2
Q2JF65.txt,6.3.2.2
Q5WYT4.txt,6.3.2.2
A1UAE3.txt,6.3.2.2
A1SKY7.txt,6.3.2.2
Q1B017.txt,6.3.2.2
A0K1R7.txt,6.3.2.2
Q2J8X3.txt,6.3.2.2
Q5WT78.txt,6.3.2.2
A1ULE3.txt,6.3.2.2
A1SLX8.txt,6.3.2.2
Q1AWY5.txt,6.3.2.2
Q0RHA0.txt,6.3.2.2
A1RAU1.txt,6.3.2.2
Q0RZ64.txt,6.3.2.2
A1W2Y5.txt,6.3.2.2
Q6MKW4.txt,6.3.2.2
Q7W1R5.txt,6.3.2.2
Q89NS0.txt,6.3.2.2
B1YQ56.txt,6.3.2.2
A0K2U6.txt,6.3.2.2
Q39L14.txt,6.3.2.2
A2S6N7.txt,6.3.2.2
A3NPL5.txt,6.3.2.2
Q63Z36.txt,6.3.2.2
A9WAH5.txt,6.3.2.2
Q7NTZ9.txt,6.3.2.2
B0REM7.txt,6.3.2.2
Q8NM44.txt,6.3.2.2
A7MNP0.txt,6.3.2.2
Q46VZ0.txt,6.3.2.2
A8LME6.txt,6.3.2.2
B7MEZ2.txt,6.3.2.2
B5YPS4.txt,6.3.2.2
B7M4R1.txt,6.3.2.2
A1A8L2.txt,6.3.2.2
B1IYM7.txt,6.3.2.2
B6I0N0.txt,6.3.2.2
A4W7T6.txt,6.3.2.2
B9LMG2.txt,6.3.2.2
Q9HPZ9.txt,6.3.2.2
A9B2Z8.txt,6.3.2.2
Q28R34.txt,6.3.2.2
B1Y1M1.txt,6.3.2.2
A0QLR0.txt,6.3.2.2
C1AKA9.txt,6.3.2.2
A5TZF9.txt,6.3.2.2
A0PNK6.txt,6.3.2.2
A1B2I7.txt,6.3.2.2
A1VTI2.txt,6.3.2.2
B7V9S6.txt,6.3.2.2
Q1I926.txt,6.3.2.2
Q88HV0.txt,6.3.2.2
Q7USI0.txt,6.3.2.2
A8M5J6.txt,6.3.2.2
B5FMI4.txt,6.3.2.2
B4TAD4.txt,6.3.2.2
A9MVD3.txt,6.3.2.2
B4TP54.txt,6.3.2.2
Q8ZR41.txt,6.3.2.2
Q0T746.txt,6.3.2.2
Q01ZM2.txt,6.3.2.2
Q47LS4.txt,6.3.2.2
Q8GU95.txt,6.3.2.2
Q6Z3A3.txt,6.3.2.2
B5FAD9.txt,6.3.2.2
Q7W3F2.txt,6.3.2.2
B8D9I8.txt,6.3.2.2
B8D7U0.txt,6.3.2.2
Q9HF78.txt,6.3.2.2
A7MJ27.txt,6.3.2.2
A7ZQC1.txt,6.3.2.2
B7LEA4.txt,6.3.2.2
B7NSH3.txt,6.3.2.2
C4ZYT8.txt,6.3.2.2
Q0TEI7.txt,6.3.2.2
P0A6W9.txt,6.3.2.2
B1LPG3.txt,6.3.2.2
Q2S8F7.txt,6.3.2.2
B5XVC3.txt,6.3.2.2
Q8F4D5.txt,6.3.2.2
Q8X0X0.txt,6.3.2.2
C6DCQ5.txt,6.3.2.2
B4EUV9.txt,6.3.2.2
B7V3V0.txt,6.3.2.2
Q1IGL1.txt,6.3.2.2
Q3KJQ5.txt,6.3.2.2
Q4ZZU4.txt,6.3.2.2
Q21EP1.txt,6.3.2.2
Q57KV3.txt,6.3.2.2
B5RDE8.txt,6.3.2.2
Q5PF10.txt,6.3.2.2
B5BEN1.txt,6.3.2.2
O68838.txt,6.3.2.2
A1S4F9.txt,6.3.2.2
A8H1U8.txt,6.3.2.2
Q32CN5.txt,6.3.2.2
Q2NVK9.txt,6.3.2.2
Q8DC38.txt,6.3.2.2
P32477.txt,6.3.2.2
Q66E64.txt,6.3.2.2
Q82ZG8.txt,6.3.2.2
Q71VZ1.txt,6.3.2.2
Q65RX0.txt,6.3.2.2
Q8DXM9.txt,6.3.2.2
Q5M3J8.txt,6.3.2.2
Q8XK30.txt,6.3.2.3
Q88UW5.txt,6.3.2.3
Q8Y3R3.txt,6.3.2.3
Q9CM00.txt,6.3.2.3
Q8DW15.txt,6.3.2.3
Q8UII5.txt,6.3.2.3
Q7WKF5.txt,6.3.2.3
Q5EAC2.txt,6.3.2.3
Q8YE82.txt,6.3.2.3
Q8K931.txt,6.3.2.3
Q7NQ65.txt,6.3.2.3
Q54E83.txt,6.3.2.3
Q8FE30.txt,6.3.2.3
P48637.txt,6.3.2.3
Q9JTJ6.txt,6.3.2.3
P45480.txt,6.3.2.3
Q7TVB0.txt,6.3.2.3
P58579.txt,6.3.2.3
Q92SN3.txt,6.3.2.3
P58580.txt,6.3.2.3
Q83Q91.txt,6.3.2.3
P73493.txt,6.3.2.3
Q87LK1.txt,6.3.2.3
Q8D335.txt,6.3.2.3
P35668.txt,6.3.2.3
Q08220.txt,6.3.2.3
Q81D33.txt,6.3.2.4
Q8G044.txt,6.3.2.4
Q897P8.txt,6.3.2.4
P0A6J8.txt,6.3.2.4
Q87XJ6.txt,6.3.2.4
P0A1F0.txt,6.3.2.4
Q81IU1.txt,6.3.2.4
Q8FZP5.txt,6.3.2.4
Q898Z5.txt,6.3.2.4
P07862.txt,6.3.2.4
Q87WY7.txt,6.3.2.4
B0CEL5.txt,6.3.2.4
Q6F705.txt,6.3.2.4
B2I1J3.txt,6.3.2.4
B0V9F7.txt,6.3.2.4
A1WC04.txt,6.3.2.4
B0BRH9.txt,6.3.2.4
Q0VS00.txt,6.3.2.4
Q5WDW9.txt,6.3.2.4
P35660.txt,6.3.2.4
A7HH70.txt,6.3.2.4
B4UES4.txt,6.3.2.4
A0JXX3.txt,6.3.2.4
A1K3U8.txt,6.3.2.4
Q81Q29.txt,6.3.2.4
Q64Z37.txt,6.3.2.4
A1UTC2.txt,6.3.2.4
A9IWA2.txt,6.3.2.4
B2IGG3.txt,6.3.2.4
B3DTT9.txt,6.3.2.4
Q7VRX1.txt,6.3.2.4
Q0SNW3.txt,6.3.2.4
B7J1D2.txt,6.3.2.4
B2RZR0.txt,6.3.2.4
Q7VUQ5.txt,6.3.2.4
A5EMF5.txt,6.3.2.4
O51927.txt,6.3.2.4
Q1BZG1.txt,6.3.2.4
B4E6J0.txt,6.3.2.4
A3MR65.txt,6.3.2.4
A1V0R6.txt,6.3.2.4
A4JB96.txt,6.3.2.4
A4XJ89.txt,6.3.2.4
A7H451.txt,6.3.2.4
Q5HUZ4.txt,6.3.2.4
B0T824.txt,6.3.2.4
Q3J4L8.txt,6.3.2.4
Q3AS55.txt,6.3.2.4
B3QMS4.txt,6.3.2.4
A4SE28.txt,6.3.2.4
Q1QVG9.txt,6.3.2.4
A7FPH8.txt,6.3.2.4
B2UY33.txt,6.3.2.4
C1FSC4.txt,6.3.2.4
B1KV16.txt,6.3.2.4
A0Q323.txt,6.3.2.4
B5Y8C8.txt,6.3.2.4
Q8FPQ9.txt,6.3.2.4
Q4JUX6.txt,6.3.2.4
A9KGD2.txt,6.3.2.4
Q1LIM8.txt,6.3.2.4
B3R6V7.txt,6.3.2.4
Q9RXF1.txt,6.3.2.4
B8IZ52.txt,6.3.2.4
Q72F80.txt,6.3.2.4
A8LS60.txt,6.3.2.4
Q47827.txt,6.3.2.4
A7HNE8.txt,6.3.2.4
A6GXD5.txt,6.3.2.4
Q14JP9.txt,6.3.2.4
A0Q4A6.txt,6.3.2.4
A4J053.txt,6.3.2.4
Q748D8.txt,6.3.2.4
A5G8J7.txt,6.3.2.4
Q7NNW1.txt,6.3.2.4
A0M4U5.txt,6.3.2.4
A5UCW6.txt,6.3.2.4
Q0I1D1.txt,6.3.2.4
C4K734.txt,6.3.2.4
B0TAZ6.txt,6.3.2.4
Q9ZLA5.txt,6.3.2.4
A9B406.txt,6.3.2.4
Q31I42.txt,6.3.2.4
A6T2F6.txt,6.3.2.4
B2GFL1.txt,6.3.2.4
Q1G7Q5.txt,6.3.2.4
A8YWP6.txt,6.3.2.4
A2RI72.txt,6.3.2.4
Q88UV8.txt,6.3.2.4
Q1MQJ1.txt,6.3.2.4
Q5ZSA7.txt,6.3.2.4
Q04RK6.txt,6.3.2.4
Q72R93.txt,6.3.2.4
Q48745.txt,6.3.2.4
Q1WT60.txt,6.3.2.4
Q92DG5.txt,6.3.2.4
A0AGY4.txt,6.3.2.4
Q2W0H0.txt,6.3.2.4
A6VYJ6.txt,6.3.2.4
B7KSC6.txt,6.3.2.4
Q1GZ04.txt,6.3.2.4
A2SCY7.txt,6.3.2.4
B8ETM9.txt,6.3.2.4
A0QJB2.txt,6.3.2.4
A4TE25.txt,6.3.2.4
A0QUZ7.txt,6.3.2.4
P9WP30.txt,6.3.2.4
A1T708.txt,6.3.2.4
B4RQC3.txt,6.3.2.4
A1KVL1.txt,6.3.2.4
Q2Y641.txt,6.3.2.4
Q5YRY7.txt,6.3.2.4
Q2G992.txt,6.3.2.4
Q316H9.txt,6.3.2.4
A7HVV0.txt,6.3.2.4
B2SYX3.txt,6.3.2.4
Q6D0I5.txt,6.3.2.4
B4SAI2.txt,6.3.2.4
Q4FPK8.txt,6.3.2.4
B1XT11.txt,6.3.2.4
Q7MWA2.txt,6.3.2.4
A2BY13.txt,6.3.2.4
B4ETX3.txt,6.3.2.4
A2BSM7.txt,6.3.2.4
B8HAC4.txt,6.3.2.4
A4XQS6.txt,6.3.2.4
Q3IFY2.txt,6.3.2.4
B2UCX5.txt,6.3.2.4
A5VDC2.txt,6.3.2.4
Q211U3.txt,6.3.2.4
A8GMP8.txt,6.3.2.4
A8EXZ8.txt,6.3.2.4
A8F110.txt,6.3.2.4
B0BWS2.txt,6.3.2.4
B7JZB2.txt,6.3.2.4
Q1GIU7.txt,6.3.2.4
Q21MG7.txt,6.3.2.4
A1S6V2.txt,6.3.2.4
A9L0H9.txt,6.3.2.4
B0TRK1.txt,6.3.2.4
A8H5A5.txt,6.3.2.4
A0KXL7.txt,6.3.2.4
Q0HUL2.txt,6.3.2.4
C3MEM6.txt,6.3.2.4
C4XRH9.txt,6.3.2.4
A7X4R6.txt,6.3.2.4
Q2FWH3.txt,6.3.2.4
Q5HEB7.txt,6.3.2.4
P63892.txt,6.3.2.4
A8Z4Y6.txt,6.3.2.4
Q5HMD8.txt,6.3.2.4
Q49Z31.txt,6.3.2.4
Q8E0G6.txt,6.3.2.4
C0M8S4.txt,6.3.2.4
B1VYZ5.txt,6.3.2.4
Q04J98.txt,6.3.2.4
Q5XB93.txt,6.3.2.4
A2RDW0.txt,6.3.2.4
Q48SP8.txt,6.3.2.4
B2IRS6.txt,6.3.2.4
C0MCV8.txt,6.3.2.4
Q5M355.txt,6.3.2.4
Q30R95.txt,6.3.2.4
Q31KL4.txt,6.3.2.4
Q2JJV2.txt,6.3.2.4
A5GML7.txt,6.3.2.4
Q3AV89.txt,6.3.2.4
P73632.txt,6.3.2.4
P46805.txt,6.3.2.4
B0K485.txt,6.3.2.4
Q5SHZ3.txt,6.3.2.4
Q3SMH0.txt,6.3.2.4
O83676.txt,6.3.2.4
B3E3X9.txt,6.3.2.4
Q83G28.txt,6.3.2.4
B7VRZ7.txt,6.3.2.4
Q9KM17.txt,6.3.2.4
Q8D781.txt,6.3.2.4
Q73IQ8.txt,6.3.2.4
Q5GS66.txt,6.3.2.4
A7IC40.txt,6.3.2.4
A7FM64.txt,6.3.2.4
Q8ZIE7.txt,6.3.2.4
A4TQ81.txt,6.3.2.4
Q9RNM9.txt,6.3.2.4
Q9Z701.txt,6.3.2.4
Q10457.txt,6.3.2.6
P22234.txt,6.3.2.6
P51583.txt,6.3.2.6
Q9A5F9.txt,6.3.2.6
Q89W81.txt,6.3.2.6
B0CD47.txt,6.3.2.6
B7I289.txt,6.3.2.6
A3MA70.txt,6.3.2.6
B7J6C1.txt,6.3.2.6
A4SR47.txt,6.3.2.6
Q5E4Q3.txt,6.3.2.6
Q5WJ89.txt,6.3.2.6
B7GFT5.txt,6.3.2.6
O28996.txt,6.3.2.6
A1K9I4.txt,6.3.2.6
Q81ZH5.txt,6.3.2.6
B7IUV0.txt,6.3.2.6
B7HS29.txt,6.3.2.6
Q81IQ6.txt,6.3.2.6
P12046.txt,6.3.2.6
Q6FZJ2.txt,6.3.2.6
B8DTV0.txt,6.3.2.6
Q8G5A9.txt,6.3.2.6
Q7WB15.txt,6.3.2.6
C0ZKC3.txt,6.3.2.6
A6X1J2.txt,6.3.2.6
C0RIH6.txt,6.3.2.6
B0CLG9.txt,6.3.2.6
Q8RC58.txt,6.3.2.6
A0RPI2.txt,6.3.2.6
A7H4M4.txt,6.3.2.6
Q5HVQ1.txt,6.3.2.6
B3PC16.txt,6.3.2.6
A9WK38.txt,6.3.2.6
B3EQL0.txt,6.3.2.6
B9LC05.txt,6.3.2.6
Q1QTP9.txt,6.3.2.6
A8ADB1.txt,6.3.2.6
C3L2V3.txt,6.3.2.6
B2TN72.txt,6.3.2.6
B1IL61.txt,6.3.2.6
B9E4L0.txt,6.3.2.6
Q0TTB4.txt,6.3.2.6
Q895U7.txt,6.3.2.6
Q9RHX2.txt,6.3.2.6
A4QGZ4.txt,6.3.2.6
Q83CA8.txt,6.3.2.6
Q0KE53.txt,6.3.2.6
B8HK56.txt,6.3.2.6
Q479W2.txt,6.3.2.6
Q9RXT0.txt,6.3.2.6
B8FP01.txt,6.3.2.6
A8LSK4.txt,6.3.2.6
B7MHW9.txt,6.3.2.6
B5Z013.txt,6.3.2.6
B7M7H9.txt,6.3.2.6
A8A2W8.txt,6.3.2.6
B1IWI3.txt,6.3.2.6
B6I546.txt,6.3.2.6
Q2GHH2.txt,6.3.2.6
Q833Y6.txt,6.3.2.6
B7LKG5.txt,6.3.2.6
B0S341.txt,6.3.2.6
B9M5S1.txt,6.3.2.6
C6E6C1.txt,6.3.2.6
A9HJF3.txt,6.3.2.6
A1WVI0.txt,6.3.2.6
Q7VFQ6.txt,6.3.2.6
Q0BYZ9.txt,6.3.2.6
B5XVM9.txt,6.3.2.6
C4Z3J8.txt,6.3.2.6
Q02Y52.txt,6.3.2.6
Q88U22.txt,6.3.2.6
Q5WW20.txt,6.3.2.6
Q72UH8.txt,6.3.2.6
Q92AN6.txt,6.3.2.6
B8DDY5.txt,6.3.2.6
B1HTV1.txt,6.3.2.6
Q65SH2.txt,6.3.2.6
A1U1A4.txt,6.3.2.6
A7IAF5.txt,6.3.2.6
Q60CQ5.txt,6.3.2.6
Q8TX83.txt,6.3.2.6
A2SCG5.txt,6.3.2.6
B1MHW4.txt,6.3.2.6
C1ALB6.txt,6.3.2.6
O08361.txt,6.3.2.6
A3Q6D1.txt,6.3.2.6
A5U0G8.txt,6.3.2.6
A9M3I9.txt,6.3.2.6
Q2GCS7.txt,6.3.2.6
Q3J871.txt,6.3.2.6
Q8YUR7.txt,6.3.2.6
Q04EU0.txt,6.3.2.6
P57878.txt,6.3.2.6
Q03E76.txt,6.3.2.6
Q4FLJ7.txt,6.3.2.6
Q7N3H3.txt,6.3.2.6
A1VU36.txt,6.3.2.6
B4S8K9.txt,6.3.2.6
A9BBW2.txt,6.3.2.6
Q7V5X1.txt,6.3.2.6
Q48LD2.txt,6.3.2.6
B7UXT0.txt,6.3.2.6
Q1I6H8.txt,6.3.2.6
A5VZX1.txt,6.3.2.6
Q88NG9.txt,6.3.2.6
Q4ZW72.txt,6.3.2.6
Q8ZZK5.txt,6.3.2.6
O57978.txt,6.3.2.6
A5V2F8.txt,6.3.2.6
C1AT85.txt,6.3.2.6
A8GVV0.txt,6.3.2.6
Q92IX6.txt,6.3.2.6
O05946.txt,6.3.2.6
A8GR81.txt,6.3.2.6
Q167J5.txt,6.3.2.6
Q21MZ8.txt,6.3.2.6
Q57LM4.txt,6.3.2.6
B5RCV7.txt,6.3.2.6
Q5PLR9.txt,6.3.2.6
B5BB18.txt,6.3.2.6
A4XB58.txt,6.3.2.6
A8GHL5.txt,6.3.2.6
A3D944.txt,6.3.2.6
Q12JN5.txt,6.3.2.6
Q8EA43.txt,6.3.2.6
B8CR57.txt,6.3.2.6
Q0HZE8.txt,6.3.2.6
Q31Y15.txt,6.3.2.6
P0A7E0.txt,6.3.2.6
A6U9L2.txt,6.3.2.6
A7X0V7.txt,6.3.2.6
Q2FZJ3.txt,6.3.2.6
Q5HH18.txt,6.3.2.6
P99064.txt,6.3.2.6
A8Z1K8.txt,6.3.2.6
Q5HQA4.txt,6.3.2.6
Q49WJ0.txt,6.3.2.6
Q8E2G4.txt,6.3.2.6
C0MAG2.txt,6.3.2.6
B1VR40.txt,6.3.2.6
Q8DWL6.txt,6.3.2.6
P0DD56.txt,6.3.2.6
C1C9U8.txt,6.3.2.6
B8ZJM7.txt,6.3.2.6
Q8DRM7.txt,6.3.2.6
Q5M206.txt,6.3.2.6
B9DSR1.txt,6.3.2.6
C1CNS2.txt,6.3.2.6
Q970V9.txt,6.3.2.6
Q2JXL8.txt,6.3.2.6
A5GN71.txt,6.3.2.6
Q3AHS3.txt,6.3.2.6
A5IMW3.txt,6.3.2.6
C6A0I8.txt,6.3.2.6
Q978V1.txt,6.3.2.6
Q10VV0.txt,6.3.2.6
Q83IB9.txt,6.3.2.6
A7MVN0.txt,6.3.2.6
Q8D915.txt,6.3.2.6
Q8D2M4.txt,6.3.2.6
Q7M9X5.txt,6.3.2.6
Q8PQ58.txt,6.3.2.6
B0RMY6.txt,6.3.2.6
B2SM33.txt,6.3.2.6
Q9PGU3.txt,6.3.2.6
P27616.txt,6.3.2.6
Q1C5Q7.txt,6.3.2.6
A9R2H1.txt,6.3.2.6
Q668F9.txt,6.3.2.6
Q54QE4.txt,6.3.2.6
Q838A4.txt,6.3.2.7
Q2FZP6.txt,6.3.2.7
Q6GAQ9.txt,6.3.2.7
Q8CPR2.txt,6.3.2.7
Q8E4E0.txt,6.3.2.7
Q9A196.txt,6.3.2.7
Q5XDM7.txt,6.3.2.7
Q1JID8.txt,6.3.2.7
Q48V28.txt,6.3.2.7
Q8CWQ5.txt,6.3.2.7
A4VU28.txt,6.3.2.7
Q03M85.txt,6.3.2.7
Q821S4.txt,6.3.2.8
O84767.txt,6.3.2.8
A1TKD2.txt,6.3.2.8
B7ICE4.txt,6.3.2.8
C1F455.txt,6.3.2.8
B7J3V1.txt,6.3.2.8
A3MY91.txt,6.3.2.8
A6VQN2.txt,6.3.2.8
C4ZBV1.txt,6.3.2.8
Q0VS01.txt,6.3.2.8
B6ELH4.txt,6.3.2.8
Q9K7W1.txt,6.3.2.8
B8J8E9.txt,6.3.2.8
B4UES2.txt,6.3.2.8
Q5P6Z7.txt,6.3.2.8
A1K3U7.txt,6.3.2.8
C3L9Z3.txt,6.3.2.8
B7JS63.txt,6.3.2.8
C1EV43.txt,6.3.2.8
A7GTV6.txt,6.3.2.8
Q633A2.txt,6.3.2.8
A9VKJ7.txt,6.3.2.8
A7Z7S3.txt,6.3.2.8
Q6G125.txt,6.3.2.8
P61676.txt,6.3.2.8
B3DQN2.txt,6.3.2.8
Q7VQI7.txt,6.3.2.8
Q0SM34.txt,6.3.2.8
Q65ZV7.txt,6.3.2.8
Q7VUQ4.txt,6.3.2.8
A5EPK1.txt,6.3.2.8
B2S6Q3.txt,6.3.2.8
Q57C79.txt,6.3.2.8
P65468.txt,6.3.2.8
P65469.txt,6.3.2.8
O51926.txt,6.3.2.8
B1YSS5.txt,6.3.2.8
A2S5U4.txt,6.3.2.8
A3NZL4.txt,6.3.2.8
Q63QJ8.txt,6.3.2.8
B9MND8.txt,6.3.2.8
