,point_cloud,EC
62399,A9MF29.txt,4.6.1.12
62400,A2C4C2.txt,3.1.26.11
62401,Q57957.txt,1.2.7.3
62402,A1UMH9.txt,4.1.1.11
62403,Q5NQ30.txt,5.4.99.25
62404,Q49VF3.txt,6.1.1.19
62405,Q9SE20.txt,1.3.5.6
62406,Q11R71.txt,2.7.7.38
62407,Q6CZV5.txt,2.1.2.1
62408,A9IU58.txt,6.3.5.7
62409,P79806.txt,3.2.1.17
62410,B7HPS6.txt,4.3.3.6
62411,Q3BSC5.txt,3.1.11.6
62412,A5FRG9.txt,2.4.2.21
62413,Q5HEE4.txt,2.3.3.13
62414,B5XHV8.txt,2.1.1.33
62415,B4JW98.txt,3.4.19.12
62416,A2BIW2.txt,4.6.1.16
62417,Q5FQR2.txt,6.3.4.20
62418,P06244.txt,2.7.11.11
62419,Q8YI24.txt,2.6.99.2
62420,P60717.txt,2.8.1.8
62421,Q2GFQ7.txt,4.3.2.1
62422,Q8NM64.txt,5.6.1.7
62423,Q9RH70.txt,2.7.7.6
62424,Q6PCI7.txt,3.6.4.12
62425,Q326D1.txt,1.7.1.7
62426,Q5WFI5.txt,3.4.23.36
62427,Q09X09.txt,4.1.1.39
62428,B7K9Q5.txt,2.7.2.3
62429,Q97VW8.txt,6.1.1.3
62430,A5ICV6.txt,6.1.1.7
62431,Q8U020.txt,2.7.4.3
62432,B2U3H4.txt,1.3.1.76
62433,Q1CHS9.txt,2.2.1.9
62434,Q8FPI2.txt,2.2.1.7
62435,Q2TBP1.txt,3.6.4.13
62436,A5GWA0.txt,3.1.2.28
62437,Q42653.txt,2.1.1.42
62438,Q89U80.txt,3.6.4.12
62439,Q3T0A3.txt,3.4.21.46
62440,Q97M37.txt,3.1.21.7
62441,Q5HQK1.txt,4.3.2.1
62442,A7AZH2.txt,1.1.1.393
62443,C4K7E4.txt,3.5.4.9
62444,Q5NRB3.txt,1.7.99.1
62445,A6H2B4.txt,2.7.1.33
62446,J9VQ06.txt,2.4.1.16
62447,P20257.txt,3.1.1.4
62448,E3VWK0.txt,1.14.11.35
62449,Q7UNN9.txt,3.5.4.9
62450,C4KIH7.txt,4.1.99.22
62451,A9IJI7.txt,2.5.1.19
62452,A2SI33.txt,4.1.3.39
62453,Q7A6U7.txt,6.3.4.20
62454,Q829P9.txt,4.2.1.41
62455,Q5RFA2.txt,6.1.1.20
62456,P15129.txt,1.14.14.1
62457,Q9HYG8.txt,3.5.4.16
62458,P65790.txt,2.7.2.11
62459,A6L2G2.txt,3.5.4.9
62460,Q7VK57.txt,6.3.2.1
62461,P13703.txt,4.1.3.4
62462,B1YHT1.txt,3.5.4.16
62463,Q759T3.txt,3.5.1.9
62464,Q63QJ7.txt,2.4.1.227
62465,A8YTH8.txt,5.6.1.7
62466,Q0BDB9.txt,2.3.3.13
62467,Q71ZB2.txt,2.5.1.61
62468,Q9I6B7.txt,2.4.1.129
62469,Q8K330.txt,3.1.3.48
62470,B3DU32.txt,6.3.5.7
62471,Q05869.txt,3.2.2.31
62472,B0TT70.txt,3.5.1.5
62473,P76145.txt,2.1.1.144
62474,Q944B0.txt,5.2.1.8
62475,Q866Z4.txt,2.4.1.150
62476,Q11204.txt,2.4.99.4
62477,B1M6P5.txt,6.1.1.20
62478,B5Z3H5.txt,1.8.4.11
62479,C3K084.txt,4.2.3.5
62480,Q9FVQ0.txt,1.14.13.168
62481,O07921.txt,3.2.1.132
62482,Q88R93.txt,7.6.2.14
62483,B1Y8E1.txt,3.6.4.12
62484,B5RD45.txt,2.7.8.7
62485,B2VJ93.txt,3.1.21.10
62486,P63678.txt,7.1.2.2
62487,B2B4X6.txt,2.3.1.35
62488,P53800.txt,2.5.1.21
62489,Q8FT43.txt,4.1.1.23
62490,B7NTV6.txt,2.8.1.7
62491,Q5X6L7.txt,3.5.1.18
62492,A6TVP5.txt,3.5.99.6
62493,O60122.txt,2.4.2.18
62494,Q54SF7.txt,2.6.1.1
62495,A1T520.txt,2.7.7.6
62496,A6TQ96.txt,2.8.1.4
62497,Q5E2T2.txt,2.1.2.11
62498,A1DKV3.txt,3.1.1.73
62499,B8G822.txt,5.4.3.8
62500,Q8CY45.txt,5.4.99.25
62501,Q9ZBR1.txt,2.7.7.3
62502,Q4A047.txt,4.3.2.10
62503,Q3AZF3.txt,4.2.1.59
62504,Q54I10.txt,1.2.1.27
62505,B4THP5.txt,3.5.4.4
62506,A5VY92.txt,1.1.1.37
62507,P0A406.txt,1.97.1.12
62508,P28214.txt,3.1.3.48
62509,P0A3Y5.txt,2.7.1.95
62510,A8LXW7.txt,3.1.21.10
62511,Q0RXC4.txt,1.2.1.10
62512,P57856.txt,2.4.2.18
62513,B3EEM7.txt,3.4.23.36
62514,M1GRN3.txt,5.1.1.21
62515,Q2SKP1.txt,1.2.1.71
62516,Q96PE3.txt,3.1.3.66
62517,Q2QYY8.txt,2.7.11.1
62518,B7M4D4.txt,2.7.7.6
62519,B7V612.txt,4.1.1.50
62520,B7IK00.txt,2.1.3.15
62521,Q5LN80.txt,3.5.1.18
62522,B5RLX5.txt,2.7.4.3
62523,F4IA73.txt,2.5.1.18
62524,Q4UR77.txt,1.8.4.11
62525,Q81W11.txt,2.7.4.9
62526,P43293.txt,2.7.11.1
62527,Q1D1H1.txt,2.4.2.7
62528,A9M211.txt,3.6.1.54
62529,B1LM46.txt,5.4.2.11
62530,Q189A4.txt,3.1.21.2
62531,Q5N0H4.txt,4.3.2.10
62532,C4ZWI9.txt,4.2.99.18
62533,Q7MZB6.txt,2.5.1.39
62534,A8YUQ8.txt,2.7.7.6
62535,C0M785.txt,4.4.1.21
62536,P96724.txt,3.1.21.7
62537,B5RPU9.txt,2.1.2.1
62538,P64251.txt,2.8.1.1
62539,A0QX83.txt,4.2.1.19
62540,A8G9X6.txt,1.8.1.2
62541,B2JKH6.txt,2.3.1.47
62542,P53753.txt,3.2.1.6
62543,Q9ZPI6.txt,1.1.1.35
62544,B5YHQ1.txt,2.5.1.78
62545,P16294.txt,3.4.21.22
62546,Q0A9D7.txt,3.5.4.19
62547,A0PZW9.txt,6.1.1.21
62548,B2IUW7.txt,2.7.7.6
62549,C4K157.txt,2.3.1.234
62550,Q4FV61.txt,2.8.1.10
62551,Q2JTF4.txt,6.1.1.16
62552,A1K6Q8.txt,2.4.1.182
62553,B3QMM1.txt,2.7.1.33
62554,A9MCV8.txt,5.4.99.12
62555,P32143.txt,2.7.1.184
62556,B2SFE4.txt,2.1.1.228
62557,P57705.txt,2.1.1.216
62558,A9IL94.txt,2.1.3.15
62559,O31619.txt,2.7.7.73
62560,Q8PAW6.txt,2.4.1.182
62561,P61895.txt,1.1.1.37
62562,Q5RAG8.txt,1.14.11.2
62563,Q0TJE3.txt,2.7.4.25
62564,Q0SHR8.txt,2.7.8.13
62565,Q31IE5.txt,1.2.1.41
62566,F4HXY7.txt,2.7.8.8
62567,A4XGB6.txt,6.3.3.3
62568,Q8Z8J2.txt,2.4.2.52
62569,Q2J1J9.txt,4.1.1.39
62570,Q8Z1Z3.txt,2.6.1.17
62571,B4TII5.txt,1.6.5.2
62572,Q2S4D2.txt,3.1.1.29
62573,A7I5N7.txt,1.5.98.1
62574,C1F7K8.txt,2.4.99.17
62575,Q1H1I4.txt,2.5.1.75
62576,A7FU81.txt,2.6.1.9
62577,A9A5Y7.txt,1.1.1.205
62578,Q6GLP4.txt,2.3.2.27
62579,Q9JYU6.txt,6.1.1.6
62580,Q0SS67.txt,1.1.1.94
62581,O87400.txt,3.5.1.5
62582,Q0AIU7.txt,1.14.99.60
62583,B4SD44.txt,5.3.1.24
62584,Q8EDX8.txt,2.7.4.9
62585,B5FLQ2.txt,1.5.1.5
62586,Q8BH61.txt,2.3.2.13
62587,Q036X3.txt,4.99.1.9
62588,P34892.txt,2.7.10.1
62589,Q1RHX1.txt,1.3.1.98
62590,B7JHT4.txt,2.4.2.22
62591,Q30PN0.txt,2.5.1.6
62592,O86169.txt,2.1.1.163
62593,Q58885.txt,3.5.2.3
62594,Q88Z02.txt,4.1.1.11
62595,B5Z2Q5.txt,4.2.1.80
62596,Q3AFA7.txt,5.4.99.1
62597,P53091.txt,3.6.4.12
62598,Q8A2S4.txt,5.3.1.17
62599,Q7VD04.txt,2.1.1.74
62600,Q48QM8.txt,2.8.1.13
62601,A8Z453.txt,1.1.1.94
62602,Q133T3.txt,4.1.99.17
62603,A0AIR0.txt,6.1.1.14
62604,P58611.txt,2.3.1.191
62605,Q8XKQ8.txt,2.5.1.3
62606,Q82VT1.txt,2.1.1.199
62607,Q03304.txt,1.18.1.3
62608,Q1RJY5.txt,2.1.1.163
62609,A7MIG6.txt,6.3.1.20
62610,B1YEP6.txt,5.6.1.7
62611,O83642.txt,6.5.1.2
62612,Q6CNT6.txt,3.1.3.16
62613,Q54YN2.txt,5.2.1.2
62614,A1TZS9.txt,6.2.1.5
62615,A9MI14.txt,4.1.1.31
62616,A7IAA9.txt,6.5.1.1
62617,B4RK00.txt,2.5.1.39
62618,A9R3Y5.txt,3.4.19.3
62619,P71778.txt,3.5.2.6
62620,Q31VZ5.txt,1.1.1.25
62621,A2BUV8.txt,3.2.2.23
62622,Q7MBQ4.txt,3.5.1.44
62623,Q9X8S2.txt,2.5.1.16
62624,P0A9Q0.txt,1.1.1.69
62625,B2ULZ9.txt,2.8.4.4
62626,P28891.txt,3.4.24.72
62627,Q57NA2.txt,3.6.4.12
62628,C4V7I7.txt,3.1.13.4
62629,A5IBI8.txt,2.7.7.18
62630,A7GTE7.txt,1.2.1.70
62631,Q9ZHZ4.txt,4.1.1.39
62632,B8CVE5.txt,4.6.1.17
62633,Q83H67.txt,6.3.4.4
62634,Q8MIR4.txt,2.7.1.24
62635,Q84XU2.txt,3.1.3.16
62636,Q053H5.txt,4.2.1.9
62637,B4S7R9.txt,6.3.4.5
62638,Q48768.txt,2.7.13.3
62639,C1CND0.txt,5.3.1.25
62640,Q01578.txt,3.1.1.17
62641,A5DR68.txt,3.6.4.13
62642,Q9M2S7.txt,5.2.1.8
62643,A6SX50.txt,6.1.1.11
62644,A2BN27.txt,3.4.25.1
62645,D9XD61.txt,4.2.3.169
62646,B5RFZ8.txt,4.2.1.6
62647,A3QGY9.txt,2.7.7.7
62648,P9WHE9.txt,2.5.1.78
62649,B1KKX2.txt,3.5.1.108
62650,Q21902.txt,3.6.4.12
62651,C3KYF7.txt,2.7.1.148
62652,Q1GZK6.txt,5.3.1.1
62653,B2T1N9.txt,3.4.25.2
62654,Q8ER28.txt,2.7.4.8
62655,Q1IGL1.txt,6.3.2.2
62656,Q10VK7.txt,1.10.3.9
62657,Q47LA0.txt,2.3.1.189
62658,Q0P9C9.txt,2.4.1.290
62659,C1FPF1.txt,1.8.4.11
62660,P05655.txt,2.4.1.10
62661,Q55GI5.txt,1.1.99.2
62662,C0SVZ5.txt,2.3.1.218
62663,P77690.txt,2.6.1.87
62664,Q5FKL2.txt,7.4.2.11
62665,O28325.txt,3.5.1.4
62666,B1KD28.txt,2.7.2.11
62667,Q4R7H4.txt,2.3.2.27
62668,B5XNE4.txt,4.2.1.10
62669,P49943.txt,3.2.1.37
62670,Q3B095.txt,2.4.2.10
62671,B0R4D2.txt,5.6.2.2
62672,P0DMP7.txt,2.4.1.306
62673,Q93YQ3.txt,3.5.1.10
62674,A3QH33.txt,2.7.1.148
62675,Q46938.txt,5.3.1.17
62676,B8JFZ2.txt,3.6.1.23
62677,B5YJP5.txt,6.1.1.23
62678,Q7BF87.txt,2.6.1.87
62679,B9T3R0.txt,4.2.1.104
62680,Q54WR1.txt,2.1.1.57
62681,P24884.txt,7.1.1.2
62682,Q1GGU2.txt,2.1.1.74
62683,P0A8H0.txt,3.1.11.6
62684,A9C1U7.txt,5.2.1.8
62685,Q1J5E4.txt,2.7.1.30
62686,Q3UVR3.txt,2.7.11.1
62687,Q1ZXF1.txt,4.2.1.17
62688,P39890.txt,4.2.1.154
62689,Q974Q9.txt,4.2.1.33
62690,Q8I7P9.txt,2.7.7.49
62691,B1ZA28.txt,6.1.1.15
62692,P0CZ58.txt,4.1.2.13
62693,Q67TB7.txt,7.1.2.2
62694,Q6GA12.txt,3.5.2.3
62695,Q9VH48.txt,2.1.1.319
62696,A1S477.txt,2.4.2.1
62697,B1H0A6.txt,4.2.1.33
62698,Q64WC2.txt,1.4.3.5
62699,A6VI22.txt,3.5.4.39
62700,Q2SZ63.txt,2.7.1.170
62701,Q8CS68.txt,2.7.1.11
62702,Q0SM07.txt,2.1.3.3
62703,Q50EL0.txt,2.5.1.34
62704,B1LGY2.txt,4.2.1.59
62705,A4W920.txt,1.5.1.42
62706,A8GM81.txt,3.1.21.10
62707,Q8KFJ7.txt,3.6.1.27
62708,P0A0K9.txt,5.6.2.2
62709,P65246.txt,2.7.4.9
62710,B7I894.txt,1.1.5.4
62711,Q1Q851.txt,2.7.8.13
62712,B1X7A5.txt,2.8.1.6
62713,Q081I3.txt,2.1.1.178
62714,Q9PTA5.txt,3.1.1.4
62715,B1YJ04.txt,3.5.1.2
62716,A4XYD6.txt,2.7.7.8
62717,Q21NB9.txt,3.1.1.96
62718,C1CNN8.txt,3.1.1.29
62719,Q9Y259.txt,2.7.1.32
62720,G3XD67.txt,1.4.99.5
62721,P52086.txt,3.1.3.73
62722,B0UUJ6.txt,2.7.1.148
62723,B8J9N1.txt,2.3.1.157
62724,A4FLL9.txt,5.3.1.16
62725,Q7XT34.txt,3.1.3.12
62726,B0BQN6.txt,6.5.1.2
62727,B0K0S9.txt,2.7.1.71
62728,P58942.txt,6.3.5.5
62729,B5Z6E3.txt,6.3.2.1
62730,Q8G0E8.txt,6.1.1.17
62731,Q8DQD2.txt,4.2.1.136
62732,P0DB05.txt,2.1.2.9
62733,P43816.txt,6.1.1.16
62734,P66691.txt,3.1.26.5
62735,P10602.txt,3.4.23.21
62736,Q9W3Z3.txt,2.6.1.44
62737,A7GA73.txt,2.4.2.22
62738,B5F815.txt,2.5.1.16
62739,A9MHM5.txt,6.3.5.2
62740,Q2JD96.txt,3.1.21.10
62741,A6WYL7.txt,2.3.1.117
62742,Q81A48.txt,3.4.11.4
62743,P27300.txt,2.7.1.130
62744,A1AD20.txt,3.2.2.8
62745,A1UC75.txt,3.5.4.9
62746,Q9KDJ5.txt,1.4.3.16
62747,A6MVS8.txt,1.97.1.12
62748,P59412.txt,6.3.4.5
62749,A6TZM2.txt,3.4.11.4
62750,P75044.txt,2.7.6.1
62751,Q823R4.txt,3.1.26.3
62752,Q8N2K0.txt,3.1.1.23
62753,P86058.txt,1.11.1.7
62754,Q8D2W5.txt,4.1.99.12
62755,A4G7G3.txt,3.1.26.4
62756,B0V5X4.txt,2.1.1.64
62757,P04394.txt,7.1.1.2
62758,Q932K5.txt,1.7.1.17
62759,P23356.txt,3.4.19.12
62760,P14654.txt,6.3.1.2
62761,Q7MV08.txt,6.3.4.20
62762,C5A0T5.txt,4.1.99.17
62763,A8AD50.txt,2.1.1.200
62764,P71012.txt,2.7.1.202
62765,Q1CFI4.txt,3.1.2.6
62766,P17541.txt,3.2.1.14
62767,B9DNM8.txt,3.1.21.2
62768,Q8CWK9.txt,2.5.1.75
62769,P56568.txt,3.2.2.22
62770,Q58843.txt,2.1.1.113
62771,A5IAW2.txt,6.3.2.8
62772,B3CM01.txt,1.17.7.4
62773,A1B467.txt,2.4.2.9
62774,O28635.txt,4.1.1.39
62775,B2S928.txt,5.3.1.9
62776,A3M324.txt,3.6.1.23
62777,P34854.txt,7.1.1.2
62778,A5W8C1.txt,2.1.1.228
62779,A2S6N7.txt,6.3.2.2
62780,C0RM93.txt,3.4.11.19
62781,A2RLV5.txt,2.7.8.7
62782,P06869.txt,3.4.21.73
62783,A6LJS5.txt,6.3.4.3
62784,Q3JWY8.txt,6.3.4.5
62785,Q5LU58.txt,1.3.1.98
62786,P64555.txt,4.3.99.3
62787,Q38WJ7.txt,2.1.2.1
62788,Q1ML15.txt,2.1.1.166
62789,Q11JA2.txt,2.3.2.29
62790,B7L8T2.txt,4.4.1.15
62791,Q8ELW7.txt,2.1.1.192
62792,Q4FQ65.txt,6.1.1.20
62793,Q0K7H7.txt,2.4.2.21
62794,Q2JSF0.txt,2.1.1.199
62795,B0K212.txt,3.6.4.12
62796,B4RSJ5.txt,2.1.2.10
62797,P61853.txt,1.15.1.1
62798,A5F2F2.txt,2.8.1.13
62799,A0JRH2.txt,3.5.1.5
62800,Q9JYY0.txt,2.8.1.7
62801,P05345.txt,2.3.3.14
62802,Q1CBQ4.txt,3.6.4.13
62803,Q75UN1.txt,2.7.8.28
62804,P63616.txt,4.2.3.4
62805,Q17440.txt,2.8.1.14
62806,A4SJW5.txt,2.7.7.18
62807,Q384Y0.txt,3.6.4.12
62808,P57001.txt,1.3.1.76
62809,B2UU34.txt,3.6.4.12
62810,B9IV11.txt,1.8.4.10
62811,Q9Z4Z5.txt,1.14.11.39
62812,Q2JTJ2.txt,1.10.3.9
62813,Q5NZG4.txt,4.2.1.59
62814,Q9ZJ27.txt,2.3.1.234
62815,Q820F6.txt,2.4.1.227
62816,B3CLF8.txt,1.17.99.9
62817,Q829V7.txt,5.3.1.9
62818,B4EPB7.txt,2.4.2.4
62819,Q889J2.txt,3.5.4.2
62820,P11928.txt,2.7.7.84
62821,A8F5B8.txt,2.5.1.6
62822,A5VXI5.txt,2.3.1.275
62823,A8A7U3.txt,5.1.3.22
62824,Q85PQ2.txt,7.1.1.2
62825,Q97RI6.txt,5.4.2.7
62826,O77834.txt,1.11.1.27
62827,P08639.txt,1.2.1.50
62828,P69810.txt,2.7.1.202
62829,B9M5B1.txt,1.1.1.86
62830,Q9HK58.txt,1.1.1.377
62831,A7H121.txt,3.1.26.4
62832,B1XYZ3.txt,6.1.1.3
62833,Q9ZQV8.txt,2.5.1.43
62834,Q323I7.txt,4.3.2.10
62835,P32185.txt,1.1.1.31
62836,B7UMK9.txt,6.3.1.1
62837,C1D6L0.txt,6.3.4.20
62838,Q8UEK7.txt,3.5.4.19
62839,Q9BV79.txt,1.3.1.104
62840,C4L5T1.txt,2.7.7.3
62841,B2S9W9.txt,1.17.7.4
62842,B6I7T6.txt,4.1.99.22
62843,O22833.txt,2.7.11.1
62844,Q1MPY8.txt,6.3.5.7
62845,Q2FFZ8.txt,6.3.2.8
62846,P64297.txt,6.3.5.2
62847,A9R116.txt,3.1.3.5
62848,O69466.txt,2.7.7.3
62849,P38078.txt,7.1.2.2
62850,Q9NY97.txt,2.4.1.149
62851,B7MQN7.txt,4.6.1.17
62852,B4TZG4.txt,2.4.2.2
62853,B1YG85.txt,2.1.1.177
62854,B2RJ03.txt,2.5.1.145
62855,Q9PBB2.txt,1.11.1.21
62856,Q8RG35.txt,2.4.2.9
62857,Q72JM6.txt,3.4.21.53
62858,Q0CFD4.txt,2.7.7.80
62859,A9MYB0.txt,4.2.1.17
62860,Q83LK6.txt,1.14.99.46
62861,Q0W150.txt,2.8.1.8
62862,Q28GQ2.txt,1.3.1.104
62863,Q5WB82.txt,2.5.1.7
62864,Q6NGH3.txt,3.1.26.3
62865,A7NHA9.txt,1.5.1.5
62866,Q2L146.txt,3.1.26.4
62867,Q9I788.txt,2.4.2.31
62868,Q2GEI3.txt,2.1.2.1
62869,Q141E6.txt,2.7.7.27
62870,Q60112.txt,2.5.1.19
62871,Q73GH6.txt,6.1.1.3
62872,Q65PH9.txt,2.1.1.182
62873,A4QDY8.txt,1.2.1.38
62874,C4K8F9.txt,4.1.1.37
62875,B1LET0.txt,1.5.1.3
62876,B6I1A4.txt,1.9.6.1
62877,P9WMN1.txt,2.4.2.17
62878,A7MJS4.txt,1.11.1.21
62879,Q03G94.txt,3.6.1.7
62880,Q5F8I0.txt,2.8.1.8
62881,P41343.txt,1.18.1.2
62882,Q108P1.txt,2.1.1.122
62883,B1M692.txt,2.1.1.177
62884,P0A5J9.txt,2.3.1.31
62885,A8EZ08.txt,5.1.1.7
62886,P11980.txt,2.7.10.2
62887,Q3JDQ7.txt,3.1.1.29
62888,B2VJP4.txt,1.1.1.18
62889,Q09741.txt,2.5.1.16
62890,C1CWB4.txt,4.3.1.3
62891,C5D802.txt,1.2.4.2
62892,B6ERS6.txt,2.4.2.1
62893,Q0VM28.txt,2.5.1.61
62894,B2K0E2.txt,2.3.1.251
62895,Q9ZV53.txt,2.3.2.27
62896,Q5PAY0.txt,2.7.7.8
62897,B4TRN5.txt,2.1.1.189
62898,P67913.txt,5.1.3.20
62899,Q4JWG3.txt,2.8.1.6
62900,Q8F148.txt,6.1.1.15
62901,Q5E5T6.txt,2.7.1.192
62902,A9AC42.txt,2.3.1.46
62903,Q44507.txt,2.8.1.7
62904,P00929.txt,4.2.1.20
62905,Q4WNA2.txt,3.2.1.91
62906,Q396Y3.txt,4.3.1.18
62907,Q5XGB9.txt,3.4.13.23
62908,P62415.txt,2.7.2.3
62909,Q9A9E9.txt,1.8.4.11
62910,P9WP54.txt,2.5.1.47
62911,A7FZ14.txt,5.4.2.10
62912,Q2YB52.txt,4.2.1.96
62913,P78811.txt,2.7.7.9
62914,Q9SZB9.txt,1.11.1.7
62915,P19638.txt,2.7.1.66
62916,Q0HLQ3.txt,4.4.1.21
62917,C4KID1.txt,4.99.1.3
62918,C1FSR3.txt,2.7.7.3
62919,O35621.txt,5.4.2.8
62920,B7M3D0.txt,3.2.1.28
62921,A4WDD8.txt,3.1.26.3
62922,A0K2D5.txt,1.1.1.25
62923,B2K632.txt,1.13.11.53
62924,B1L4Z3.txt,3.5.1.2
62925,B5R560.txt,2.4.2.9
62926,C0M720.txt,7.1.2.2
62927,B9KLX3.txt,6.1.1.15
62928,A6QG83.txt,6.3.2.9
62929,B6JCN2.txt,2.5.1.19
62930,B0UVX7.txt,1.1.5.3
62931,Q30Y15.txt,6.1.1.20
62932,P26470.txt,2.4.1.56
62933,Q03677.txt,1.13.11.53
62934,A4FFN9.txt,3.6.1.27
62935,A5GNG9.txt,2.1.1.192
62936,Q57CE8.txt,3.5.1.5
62937,B2I877.txt,7.1.2.2
62938,Q3JEN4.txt,2.7.4.25
62939,P25765.txt,3.2.1.14
62940,O22850.txt,1.11.1.9
62941,A1RJ16.txt,4.3.2.10
62942,Q9RCE7.txt,4.2.1.20
62943,B9IVR3.txt,4.1.1.11
62944,Q4I830.txt,3.6.4.13
62945,Q9LML6.txt,2.4.1.91
62946,B2HQH3.txt,5.1.1.3
62947,Q4KFC4.txt,5.3.3.8
62948,B4PST0.txt,3.4.21.108
62949,P27119.txt,4.1.1.17
62950,B6YRR9.txt,6.5.1.2
62951,Q90512.txt,2.3.1.61
62952,A1SIM4.txt,1.2.1.10
62953,C1DUY4.txt,5.4.3.8
62954,C3PLJ4.txt,2.4.2.29
62955,B1KIS3.txt,5.3.1.9
62956,Q9X4D0.txt,2.7.7.101
62957,A1USB2.txt,2.1.1.74
62958,A3PTZ4.txt,3.5.1.88
62959,A4QJI0.txt,1.10.3.9
62960,B7UJA8.txt,3.1.2.6
62961,Q1JAJ7.txt,2.1.2.9
62962,B6DMK2.txt,3.6.4.12
62963,Q833Y6.txt,6.3.2.6
62964,A0KQ23.txt,2.5.1.7
62965,B1IUF9.txt,2.7.1.89
62966,Q46DC3.txt,1.17.1.8
62967,Q47922.txt,1.18.6.1
62968,Q5HNR2.txt,2.4.2.29
62969,O49046.txt,3.5.3.1
62970,B5BEN0.txt,4.4.1.21
62971,P51648.txt,1.2.1.94
62972,Q7NJK1.txt,2.1.2.9
62973,Q6D1V7.txt,3.1.26.4
62974,A7PRJ6.txt,2.5.1.6
62975,P50321.txt,1.2.1.12
62976,C1KVY4.txt,5.4.3.8
62977,A7ZFX6.txt,4.1.1.11
62978,P67623.txt,3.5.2.9
62979,Q9UGM6.txt,6.1.1.2
62980,A5UHL4.txt,1.5.1.5
62981,Q81KS9.txt,6.1.1.1
62982,Q3AH20.txt,2.7.4.9
62983,A8G7N0.txt,2.3.1.157
62984,Q83PJ1.txt,5.4.99.62
62985,Q3JBB6.txt,3.4.21.53
62986,B0CDX9.txt,1.7.1.13
62987,Q43974.txt,2.3.1.174
62988,A2SAU6.txt,2.5.1.55
62989,Q58820.txt,1.1.1.337
62990,Q9CNL6.txt,3.6.4.12
62991,Q3K1J5.txt,7.1.2.2
62992,P65866.txt,3.1.1.29
62993,Q5AK59.txt,3.6.4.13
62994,Q87J80.txt,2.7.4.28
62995,Q8EX08.txt,6.1.1.9
62996,Q7VDU8.txt,2.1.1.33
62997,B8ZKX1.txt,2.5.1.145
62998,P63926.txt,5.4.2.7
62999,Q7M1R5.txt,1.15.1.1
63000,Q632S5.txt,2.5.1.6
63001,P0ACB0.txt,3.6.4.12
63002,Q96KN8.txt,3.1.1.4
63003,A5V2F8.txt,6.3.2.6
63004,O66856.txt,4.3.2.2
63005,P30732.txt,4.1.1.39
63006,Q57M62.txt,4.2.1.90
63007,B7JH18.txt,4.2.3.3
63008,Q113L8.txt,6.3.5.7
63009,P62476.txt,2.1.1.199
63010,Q8CMU4.txt,7.3.2.2
63011,Q47GP8.txt,2.1.1.64
63012,B4S561.txt,2.4.2.17
63013,Q5LZ68.txt,3.1.26.3
63014,Q894C9.txt,4.2.3.4
63015,B7LAY8.txt,2.5.1.39
63016,Q6LSX3.txt,2.3.1.274
63017,Q12FC7.txt,4.3.2.10
63018,B9KMA3.txt,2.4.2.10
63019,Q8BUM9.txt,3.4.19.12
63020,Q3INF0.txt,2.7.1.39
63021,O47687.txt,7.1.1.9
63022,P49363.txt,2.1.2.10
63023,B3WE64.txt,2.7.1.11
63024,B0UWA7.txt,3.2.2.27
63025,Q5XFW2.txt,5.4.99.25
63026,Q26061.txt,1.16.3.1
63027,Q12676.txt,6.3.2.12
63028,A5ETG1.txt,3.1.2.6
63029,A9N7J2.txt,2.7.1.50
63030,B1XLK5.txt,3.1.3.37
63031,Q7UZJ9.txt,2.8.1.10
63032,A3Q5I0.txt,2.1.1.182
63033,Q46XD7.txt,1.17.1.8
63034,Q74J34.txt,6.3.5.5
63035,Q1AYD7.txt,4.2.1.126
63036,A7GCY3.txt,2.2.1.2
63037,P41320.txt,6.3.1.2
63038,A1K644.txt,2.7.7.60
63039,Q8XHC9.txt,3.1.3.71
63040,Q31IE8.txt,6.1.1.4
63041,Q9V2H1.txt,2.7.7.72
63042,Q1IP54.txt,2.3.1.191
63043,P46063.txt,3.6.4.12
63044,Q5LU93.txt,4.3.2.10
63045,Q5H1F1.txt,4.2.1.59
63046,Q6EVZ9.txt,1.97.1.12
63047,Q16AJ3.txt,2.7.7.6
63048,P45376.txt,1.1.1.372
63049,P98140.txt,3.4.21.38
63050,Q1LSL0.txt,5.4.99.25
63051,A7MY21.txt,3.1.26.4
63052,Q92MT4.txt,1.1.1.9
63053,Q89K83.txt,7.1.3.1
63054,Q8Z0I6.txt,2.3.1.234
63055,Q9PBD1.txt,3.6.1.31
63056,P58408.txt,1.1.1.350
63057,Q57MS3.txt,1.1.1.23
63058,A6Q9Z9.txt,6.1.1.21
63059,Q8XIP1.txt,1.3.1.44
63060,Q9ZE17.txt,6.1.1.23
63061,Q8ZRI9.txt,4.2.1.33
63062,B8B6I2.txt,4.1.99.5
63063,Q27772.txt,1.5.1.5
63064,A7ZD05.txt,2.1.1.199
63065,Q32RQ1.txt,4.1.1.39
63066,P36362.txt,3.2.1.14
63067,Q80VJ4.txt,3.1.4.2
63068,B4U908.txt,4.2.1.59
63069,Q9LU63.txt,4.2.1.96
63070,B4K799.txt,5.6.1.1
63071,B3ER84.txt,3.6.4.12
63072,C0R1Z0.txt,2.6.1.9
63073,Q3JNS7.txt,3.1.21.10
63074,Q2SU53.txt,2.7.7.6
63075,Q8F351.txt,5.2.1.8
63076,Q9RHX4.txt,6.3.4.13
63077,Q577F0.txt,3.5.1.2
