index,EC,reaction,smiles,fully_covered
7095,2.4.2.3,Uridine + phosphate = uracil + alpha-D-ribose 1-phosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O + [O-]P(=O)([O-])[O-] = C1=CNC(=O)NC1=O + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O,1
7096,2.4.2.4,Thymidine + phosphate = thymine + 2-deoxy-alpha-D-ribose 1-phosphate,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O + [O-]P(=O)([O-])[O-] = CC1=CNC(=O)NC1=O + C1[C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO)O,1
7098,2.4.2.7,AMP + diphosphate = adenine + 5-phospho-alpha-D-ribose 1-diphosphate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N = C1=NC2=NC=NC(=C2N1)N + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0
7099,2.4.2.8,IMP + diphosphate = hypoxanthine + 5-phospho-alpha-D-ribose 1-diphosphate,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O = C1=NC2=C(N1)C(=O)NC=N2 + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0
7100,2.4.2.9,UMP + diphosphate = uracil + 5-phospho-alpha-D-ribose 1-diphosphate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O = C1=CNC(=O)NC1=O + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0
7101,2.4.2.10,Orotidine 5'-phosphate + diphosphate = orotate + 5-phospho-alpha-D-ribose 1-diphosphate,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O = C1=C(NC(=O)NC1=O)C(=O)[O-] + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0
7102,2.4.2.12,Nicotinamide D-ribonucleotide + diphosphate = nicotinamide + 5-phospho-alpha-D-ribose 1-diphosphate,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)[O-])O)O)C(=O)N = C1=CC(=CN=C1)C(=O)N + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0
7103,2.4.2.14,5-phospho-beta-D-ribosylamine + diphosphate + L-glutamate = L-glutamine + 5-phospho-alpha-D-ribose 1-diphosphate + H(2)O,C([C@@H]1[C@H]([C@H]([C@@H](O1)N)O)O)OP(=O)(O)O + C(CC(=O)O)[C@@H](C(=O)O)N = C(CC(=O)N)[C@@H](C(=O)O)N + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O + O,0
7104,2.4.2.17,1-(5-phospho-beta-D-ribosyl)-ATP + diphosphate = ATP + 5-phospho-alpha-D-ribose 1-diphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O = C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0
7105,2.4.2.18,N-(5-phospho-D-ribosyl)-anthranilate + diphosphate = anthranilate + 5-phospho-alpha-D-ribose 1-diphosphate,C1=CC=C(C(=C1)C(=O)[O-])N[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O = C1=CC=C(C(=C1)C(=O)O)N + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0
7106,2.4.2.19,"Beta-nicotinate D-ribonucleotide + diphosphate + CO(2) = pyridine-2,3-dicarboxylate + 5-phospho-alpha-D-ribose 1-diphosphate",C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O + C(=O)=O = C1=CC(=C(N=C1)C(=O)O)C(=O)O + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,0
7107,2.4.2.21,"Beta-nicotinate D-ribonucleotide + 5,6-dimethylbenzimidazole = nicotinate + alpha-ribazole 5'-phosphate",C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O + CC1=CC2=C(C=C1C)N=CN2 = C1=CC(=CN=C1)C(=O)[O-] + CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,1
7108,2.4.2.22,XMP + diphosphate = 5-phospho-alpha-D-ribose 1-diphosphate + xanthine,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O = C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O + C1=NC2=C(N1)C(=O)NC(=O)N2,0
7109,2.4.2.24,UDP-D-xylose + ((1->4)-beta-D-xylan)(n) = UDP + ((1->4)-beta-D-xylan)(n+1),C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7110,2.4.2.26,UDP-alpha-D-xylose + [protein]-L-serine = UDP + [protein]-3-O-(beta-D-xylosyl)-L-serine,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7111,2.4.2.27,dTDP-L-dihydrostreptose + streptidine 6-phosphate = dTDP + O-(1->4)-alpha-L-dihydrostreptosyl-streptidine 6-phosphate,C[C@H]1[C@@]([C@H](C(O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)(CO)O + [C@@H]1([C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N = CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O + C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)OP(=O)(O)O)N=C(N)N)O)N=C(N)N)O)(CO)O,1
7112,2.4.2.28,S-methyl-5'-thioadenosine + phosphate = adenine + S-methyl-5-thio-alpha-D-ribose 1-phosphate,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O + [O-]P(=O)([O-])[O-] = C1=NC2=NC=NC(=C2N1)N + CSC[C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O,1
7113,2.4.2.29,Guanine(34) in tRNA + 7-aminomethyl-7-carbaguanine = 7-aminomethyl-7-carbaguanine(34) in tRNA + guanine,C1=C(C2=C(N1)N=C(NC2=O)N)CN = C1=NC2=C(N1)C(=O)NC(=N2)N,0
7114,2.4.2.30,NAD(+) + (ADP-D-ribosyl)(n)-acceptor = nicotinamide + (ADP-D-ribosyl)(n+1)-acceptor,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N = C1=CC(=CN=C1)C(=O)N,0
7115,2.4.2.31,NAD(+) + protein-L-arginine = nicotinamide + N(omega)-(ADP-D-ribosyl)-protein-L-arginine,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N = C1=CC(=CN=C1)C(=O)N,0
7116,2.4.2.36,NAD(+) + diphthamide-[translation elongation factor 2] = nicotinamide + N-(ADP-D-ribosyl)diphthamide-[translation elongation factor 2],C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N = C1=CC(=CN=C1)C(=O)N,0
7117,2.4.2.37,NAD(+) + [dinitrogen reductase]-L-arginine = nicotinamide + [dinitrogen reductase]-N(omega)-alpha-(ADP-D-ribosyl)-L-arginine,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N = C1=CC(=CN=C1)C(=O)N,0
7118,2.4.2.38,UDP-D-xylose + N(4)-(N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->3)-(N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->6))-beta-D-mannosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosaminyl)asparagine = UDP + N(4)-(N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->3)-(N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->6))-(beta-D-xylosyl-(1->2))-beta-D-mannosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosaminyl)asparagine,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7121,2.4.2.42,UDP-alpha-D-xylose + [protein with EGF-like domain]-3-O-(beta-D-glucosyl)-L-serine = UDP + [protein with EGF-like domain]-3-O-(alpha-D-xylosyl-(1->3)-beta-D-glucosyl)-L-serine,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7122,2.4.2.43,"4-amino-4-deoxy-alpha-L-arabinopyranosyl di-trans,octa-cis-undecaprenyl phosphate + lipid IV(A) = lipid II(A) + di-trans,octa-cis-undecaprenyl phosphate",CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])O[C@H]1[C@@H]([C@H]([C@H](CO1)[NH3+])O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C + CCCCCCCCCCC[C@H](CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)NC(=O)C[C@@H](CCCCCCCCCCC)O)O)OC(=O)C[C@@H](CCCCCCCCCCC)O)O = CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])[O-])/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,0
7123,2.4.2.44,S-methyl-5'-thioinosine + phosphate = hypoxanthine + S-methyl-5-thio-alpha-D-ribose 1-phosphate,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CNC3=O)O)O + [O-]P(=O)([O-])[O-] = C1=NC2=C(N1)C(=O)NC=N2 + CSC[C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O,1
7124,2.4.2.45,"Trans,octacis-decaprenyl phosphate + 5-phospho-alpha-D-ribose 1-diphosphate = trans,octacis-decaprenylphospho-beta-D-ribofuranose 5-phosphate + diphosphate",CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)([O-])[O-])/C)/C)/C)/C)/C)/C)/C)/C)/C)C + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O = CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O[C@H]1[C@@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,0
7127,2.4.2.48,Guanine(15) in tRNA + 7-cyano-7-carbaguanine = 7-cyano-7-carbaguanine(15) in tRNA + guanine,C1=C(C2=C(N1)N=C(NC2=O)N)C#N = C1=NC2=C(N1)C(=O)NC(=N2)N,0
7128,2.4.2.49,Neamine + 5-phospho-alpha-D-ribose 1-diphosphate = 5''-phosphoribostamycin + diphosphate,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O)O)N + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O = C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)O)N,0
7129,2.4.2.51,UDP-alpha-D-xylose + an anthocyanidin 3-O-beta-D-glucoside = UDP + an anthocyanidin 3-O-beta-D-sambubioside,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7130,2.4.2.52,ATP + 3'-dephospho-CoA = 2'-(5-triphospho-alpha-D-ribosyl)-3'-dephospho-CoA + adenine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N + CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)[C@H](C(=O)NCCC(=O)NCCS)O = CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O[C@@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)O)C(C(=O)NCCC(=O)NCCS)O + C1=NC2=NC=NC(=C2N1)N,1
7131,2.4.2.53,"UDP-4-deoxy-4-formamido-beta-L-arabinose + ditrans,octacis-undecaprenyl phosphate = UDP + 4-deoxy-4-formamido-alpha-L-arabinose ditrans,octacis-undecaprenyl phosphate",C1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)NC=O + CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7132,2.4.2.54,5-phospho-alpha-D-ribose 1-diphosphate + 4-hydroxybenzoate = 4-(beta-D-ribofuranosyl)phenol 5'-phosphate + CO(2) + diphosphate,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O + C1=CC(=CC=C1C(=O)O)[O-] = C1=CC(=CC=C1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O + C(=O)=O,0
7133,2.4.2.57,"AMP + phosphate = adenine + alpha-D-ribose 1,5-bisphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N + [O-]P(=O)([O-])[O-] = C1=NC2=NC=NC(=C2N1)N + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)OP(=O)(O)O,1
7134,2.4.2.57,"CMP + phosphate = cytosine + alpha-D-ribose 1,5-bisphosphate",C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O + [O-]P(=O)([O-])[O-] = C1=C(NC(=O)N=C1)N + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)OP(=O)(O)O,1
7135,2.4.2.57,"UMP + phosphate = uracil + alpha-D-ribose 1,5-bisphosphate",C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O + [O-]P(=O)([O-])[O-] = C1=CNC(=O)NC1=O + C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)OP(=O)(O)O,1
7136,2.4.2.58,UDP-beta-L-arabinofuranose + [protein]-trans-4-hydroxy-L-proline = UDP + [protein]-O-(beta-L-arabinofuranosyl)-trans-4-hydroxy-L-proline,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7137,2.4.2.59,NAD(+) + glycine + sulfide = nicotinamide + ADP-5-ethyl-4-methylthiazole-2-carboxylate + 3 H(2)O,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N + C(C(=O)O)N + [S-2] = C1=CC(=CN=C1)C(=O)N + CC1=C(SC(=N1)C(=O)[O-])CCOP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O + 3 O,1
7138,2.4.2.60,NAD(+) + glycine + [ADP-thiazole synthase]-L-cysteine = nicotinamide + ADP-5-ethyl-4-methylthiazole-2-carboxylate + [ADP-thiazole synthase]-dehydroalanine + 3 H(2)O,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N + C(C(=O)O)N = C1=CC(=CN=C1)C(=O)N + CC1=C(SC(=N1)C(=O)[O-])CCOP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O + 3 O,0
7139,2.4.2.61,UDP-alpha-D-xylose + 3-O-(Rib-ol-P-Rib-ol-P-3-beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-O-6-P-alpha-D-Man)-Ser/Thr-[protein] = UDP + 3-O-(beta-D-Xyl-(1->4)-Rib-ol-P-Rib-ol-P-3-beta-D-GalNAc-(1->3)-beta-D-GlcNAc-(1->4)-O-6-P-alpha-D-Man)-Ser/Thr-[protein],C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7140,2.4.2.62,UDP-alpha-D-xylose + [protein with EGF-like domain]-3-O-(alpha-D-xylosyl-(1->3)-beta-D-glucosyl)-L-serine = UDP + [protein with EGF-like domain]-3-O-(alpha-D-xylosyl-(1->3)-alpha-D-xylosyl-(1->3)-beta-D-glucosyl)-L-serine,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7141,2.4.2.63,UDP-alpha-D-xylose + [protein with EGF-like domain]-L-serine = UDP + [protein with EGF-like domain]-3-O-(beta-D-xylosyl)-L-serine,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O = C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,0
7142,2.4.2.64,Guanine(34) in tRNA + queuine = queuine(34) in tRNA + guanine,C1=C[C@@H]([C@@H]([C@H]1NCC2=CNC3=C2C(=O)NC(=N3)N)O)O = C1=NC2=C(N1)C(=O)NC(=N2)N,0
7143,2.4.99.1,CMP-N-acetyl-beta-neuraminate + beta-D-galactosyl-R = CMP + N-acetyl-alpha-neuraminyl-(2->6)-beta-D-galactosyl-R,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O = C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,0
7144,2.4.99.2,CMP-N-acetyl-beta-neuraminate + a beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-R = CMP + an N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-R,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O = C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,0
7145,2.4.99.3,CMP-N-acetylneuraminate + glycano-(1->3)-(N-acetyl-alpha-D-galactosaminyl)-glycoprotein = CMP + glycano-((2->6)-alpha-N-acetylneuraminyl)-(N-acetyl-D-galactosaminyl)-glycoprotein,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O = C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,0
7146,2.4.99.4,"CMP-N-acetylneuraminate + beta-D-galactosyl-1,3-N-acetyl-alpha-D-galactosaminyl-R = CMP + alpha-N-acetylneuraminyl-2,3-beta-D-galactosyl-1,3-N-acetyl-alpha-D-galactosaminyl-R",CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O = C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,0
7147,2.4.99.6,CMP-N-acetyl-beta-neuraminate + beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-R = CMP + N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-R,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O = C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,0
7148,2.4.99.7,CMP-N-acetylneuraminate + N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-D-galactosaminyl-R = CMP + N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-(N-acetyl-alpha-neuraminyl-(2->6))-N-acetyl-D-galactosaminyl-R,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O = C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,0
7149,2.4.99.8,CMP-N-acetylneuraminate + alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-R = CMP + alpha-N-acetylneuraminyl-(2->8)-alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-R,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O = C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,0
7150,2.4.99.9,CMP-N-acetylneuraminate + beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide = CMP + alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O = C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,0
