name,smile
dGTP,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
3-beta-hydroxyandrost-5-en-17-one 3-sulfate,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C
Choline sulfate,C[N+](C)(C)CCOS(=O)(=O)[O-]
"Guanosine 3',5'-bis(diphosphate)",C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N
guanosine 5'-diphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
"(13E)-labda-7,13-dien-15-ol",CC1=CC[C@@H]2[C@@]([C@H]1CC/C(=C/CO)/C)(CCCC2(C)C)C
geraniol,CC(=CCC/C(=C/CO)/C)C
(+)-kolavenyl diphosphate,C[C@H]1CC[C@]2([C@H]([C@]1(C)CC/C(=C/COP(=O)([O-])OP(=O)([O-])[O-])/C)CCC=C2C)C
Diisopropyl fluorophosphate,CC(C)OP(=O)(OC(C)C)F
diisopropyl phosphate,CC(C)OP(=O)([O-])OC(C)C
beta-D-glucose,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
Cyclomaltodextrin,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H](O2)[C@@H]([C@H]5O)O)CO)CO)CO)O)O)O
linear maltodextrin,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O
alpha-D-galacturonosyl-(1->4)-D-galacturonate,[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O[C@@H]2[C@@H]([C@H](C(O[C@@H]2C(=O)O)O)O)O)C(=O)O)O)O
6-phospho-D-galactose,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)(O)O
"6-phospho-beta-D-glucosyl-(1,4)-D-glucose",C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O)O
beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosamine,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1O)CO)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O
Strictosidine,COC(=O)C1=CO[C@H]([C@@H]([C@@H]1C[C@H]2C3=C(CCN2)C4=CC=CC=C4N3)C=C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O
strictosidine aglycone,COC(=O)C1=CO[C@H]([C@@H]([C@@H]1C[C@H]2C3=C(CCN2)C4=CC=CC=C4N3)C=C)O
beta-D-glucopyranose,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
Lactose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
beta-D-mannopyranose,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O
alpha-D-mannopyranose,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O
(R)-amygdalin,C1=CC=C(C=C1)[C@H](C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
mandelonitrile,C1=CC=C(C=C1)C(C#N)O
(R)-vicianin,C1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@@H](C#N)C3=CC=CC=C3)O)O)O)O)O)O
vicianose,C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O
Alpha-maltose 6'-phosphate,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O)O
Raucaffricine,C/C=C/1\[C@@H]2C[C@H]3C4=NC5=CC=CC=C5[C@]46C[C@@H](C2[C@H]6OC(=O)C)N3[C@@H]1O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O
Coniferin,COC1=C(C=CC(=C1)/C=C/CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
coniferol,COC1=C(C=CC(=C1)/C=C/CO)O
beta-D-apiofuranosyl-(1->6)-D-glucose,C1[C@@]([C@H]([C@@H](O1)OC[C@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)(CO)O
Baicalin,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O
2-O-(4-deoxy-beta-L-threo-hex-4-enopyranuronosyl)-alpha-L-rhamnopyranose,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O)O[C@@H]2[C@@H]([C@H](C=C(O2)C(=O)O)O)O)O)O
5-dehydro-4-deoxy-D-glucuronate,C([C@@H]([C@H](C=O)O)O)C(=O)C(=O)[O-]
beta-D-Glcp-(1->4)-alpha-L-Rhap-(1->3)-D-Glcp,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
"2,4-diacetamido-2,4,6-trideoxy-D-mannopyranose",C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)NC(=O)C)O)NC(=O)C
Beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranose,C([C@H]1[C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O)O)O
beta-L-arabinofuranose,C([C@H]1[C@@H]([C@H]([C@H](O1)O)O)O)O
Protodioscin,C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@@H]([C@H]([C@@H](O7)C)O)O)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C)O[C@@]1(CC[C@@H](C)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O
"4-O-(beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline",C1[C@@H](C[NH2+][C@@H]1C(=O)[O-])O[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O[C@@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O[C@@H]4[C@@H]([C@H]([C@@H](O4)CO)O)O
"4-O-(beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline",C1[C@@H](CN[C@@H]1C(=O)O)O[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O
beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranose,C([C@H]1[C@@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O)O)O
Avenacoside B,C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)O[C@]11CC[C@@](O1)(C)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
26-desgluco-avenacoside B,C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)O[C@]11CC[C@@](O1)(C)CO
6-sulfo-alpha-D-quinovose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)S(=O)(=O)[O-]
Cyclobis-(1->6)-alpha-nigerosyl,C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O1)CO)O)O)O)O)CO)O)O)O)O
isomaltose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O
Isomaltose,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O
Oleuropein,C/C=C/1\[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O
oleuropein aglycone,C/C=C/1\[C@@H](C(=CO[C@H]1O)C(=O)OC)CC(=O)OCCC2=CC(=C(C=C2)O)O
Inosine,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
Adenosine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
S-(5-deoxy-D-ribos-5-yl)-L-homocysteine,C(CSC[C@@H]1[C@H]([C@H](C(O1)O)O)O)[C@@H](C(=O)O)N
5-deoxy-D-ribose,C[C@H]([C@H]([C@H](C=O)O)O)O
5-(methylsulfanyl)-D-ribose,CSC[C@@H]1[C@H]([C@H](C(O1)O)O)O
N(omega)-(ADP-D-ribosyl)-L-arginine,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)NC(=NCCC[C@@H](C(=O)O)N)N)O)O)O)O)N
Futalosine,C1=CC(=CC(=C1)C(=O)O)C(=O)CC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CNC4=O)O)O
dehypoxanthine futalosine,C1=CC(=CC(=C1)C(=O)O)C(=O)CC[C@@H]2[C@H]([C@H](C(O2)O)O)O
"(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate",C1=C[C@@H]([C@H](C(=C1)C(=O)[O-])O)O
sn-glycero-3-phosphoethanolamine,C(COP(=O)(O)OC[C@@H](CO)O)N
"(7E,9E,11Z,14Z)-(5S,6S)-5,6-epoxyicosa-7,9,11,14-tetraenoate",CCCCC/C=C\C/C=C\C=C\C=C\[C@H]1[C@@H](O1)CCCC(=O)O
"menth-8-ene-1,2-diol",CC(=C)C1CCC(C(C1)O)(C)O
Cis-stilbene oxide,C1=CC=C(C=C1)[C@H]2[C@H](O2)C3=CC=CC=C3
"(1R,2R)-1,2-diphenylethane-1,2-diol",C1=CC=C(C=C1)[C@H]([C@@H](C2=CC=CC=C2)O)O
"5,6-alpha-epoxy-5-alpha-cholestan-3-beta-ol",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@H]4[C@@]5([C@@]3(CC[C@@H](C5)O)C)O4)C
"cholestane-3-beta,5-alpha,6-beta-triol",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@H]([C@@]4([C@@]3(CC[C@@H](C4)O)C)O)O)C
"5,6-beta-epoxy-5-beta-cholestan-3-beta-ol",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]4[C@]5([C@@]3(CC[C@@H](C5)O)C)O4)C
2-oxepin-2(3H)-ylideneacetyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)/C=C\4/CC=CC=CO4)O
"(3R,4R)-3,4-dihydroxy-3,4-dihydrobenzoate",C1=CC(=C[C@H]([C@@H]1O)O)C(=O)[O-]
"(5S,6S)-6-amino-5-hydroxycyclohexa-1,3-diene-1-carboxylate",C1=C[C@@H]([C@H](C(=C1)C(=O)[O-])[NH3+])O
D-Ala-D-Ala,C[C@H](C(=O)N[C@H](C)C(=O)O)N
D-Ala,C[C@H](C(=O)O)N
L-Asp(4-L-Arg),C(C[C@@H](C(=O)O)NC(=O)C[C@@H](C(=O)O)N)CN=C(N)N
Angiotensin II,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N
angiotensin-(1-7),CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N
L-cysteinylglycine,C([C@@H](C(=O)NCC(=O)O)N)S
2-(glutathion-S-yl)-2-(1H-indol-3-yl)acetonitrile,C1=CC=C2C(=C1)C(=CN2)C(C#N)SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+]
Urea,C(=O)(N)N
3-ureidopropanoate,C(CNC(=O)N)C(=O)O
Penicillin,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
6-aminopenicillanate,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C
Biotin amide,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)N)NC(=O)N2
"N-succinyl-LL-2,6-diaminoheptanedioate",C(C[C@@H](C(=O)O)N)C[C@@H](C(=O)O)NC(=O)CCC(=O)O
Nicotinamide,C1=CC(=CN=C1)C(=O)N
N(4)-(beta-N-acetyl-D-glucosaminyl)-L-asparagine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1NC(=O)C[C@@H](C(=O)O)N)CO)O)O
N-acetyl-beta-D-glucosaminylamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1N)CO)O)O
2-(acetamidomethylene)succinate,CC(=O)N/C=C(/CC(=O)[O-])\C(=O)[O-]
Hippurate,C1=CC=C(C=C1)C(=O)NCC(=O)O
chitosan,COC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)N)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)N)O)CO)CO)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)N)O)N)O)N)O)N)O)N)O)N)O
Beta-nicotinamide D-ribonucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)[O-])O)O)C(=O)N
beta-nicotinate D-ribonucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O
6-aminohexanoate,C(CCC(=O)[O-])CCN
N-(6-aminohexanoyl)-6-aminohexanoate,C(CCC(=O)NCCCCCC(=O)[O-])CCN
"N-acetyl-LL-2,6-diaminoheptanedioate",CC(=O)N[C@@H](CCC[C@@H](C(=O)O)N)C(=O)O
Formamide,C(=O)N
Urea-1-carboxylate,C(=O)(N)NC(=O)[O-]
"N,N-dimethylformamide",CN(C)C=O
N-carbamoylsarcosine,CN(CC(=O)O)C(=O)N
N-acetylputrescine,CC(=O)NCCCCN
Chenodeoxycholoyltaurine,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
chenodeoxycholate,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
Glutathionylspermidine,C(CCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N)CN
phthalic acid,C1=CC=C(C(=C1)C(=O)O)C(=O)O
Biuret,C(=O)(N)NC(=O)N
urea-1-carboxylate,C(=O)(N)NC(=O)[O-]
(R)-mandelamide,C1=CC=C(C=C1)[C@H](C(=O)N)O
(R)-mandelate,C1=CC=C(C=C1)[C@H](C(=O)[O-])O
Formyl-L-methionyl peptide,CSCCC(C(=O)O)NC=O
Adenosylcobinamide,C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NC[C@@H](C)O)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]
adenosylcobyric acid,C/C/1=C/2\[C@@]([C@@H](C(=N2)/C=C\3/C([C@@H](C(=N3)/C(=C\4/[C@]([C@H]([C@@H]([N-]4)[C@]5([C@@]([C@@H](C1=N5)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)O)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]
(R)-1-aminopropan-2-ol,C[C@H](CN)O
N-benzylformamide,C1=CC=C(C=C1)CNC=O
benzylamine,C1=CC=C(C=C1)CN
(R)-pantetheine,CC(C)(CO)[C@H](C(=O)NCCC(=O)NCCS)O
(7R)-7-(4-carboxybutanamido)cephalosporanate,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CCCC(=O)O)SC1)C(=O)O
(7R)-7-aminocephalosporanate,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O
glutarate,C(CC(=O)O)CC(=O)O
4-(gamma-L-glutamylamino)butanoate,C(CC(=O)[O-])CNC(=O)CC[C@@H](C(=O)[O-])[NH3+]
L-homoserine lactone,C1COC(=O)[C@H]1N
Anandamide,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO
arachidonic acid,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
Oleamide,CCCCCCCC/C=C\CCCCCCCC(=O)N
oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O
(R)-piperazine-2-carboxamide,C1CN[C@H](CN1)C(=O)N
(R)-piperazine-2-carboxylate,C1CNC[C@@H]([NH2+]1)C(=O)[O-]
Beta-alaninamide,C(CN)C(=O)N
(S)-piperidine-2-carboxamide,C1CCN[C@@H](C1)C(=O)N
(S)-piperidine-2-carboxylate,C1CCN[C@@H](C1)C(=O)O
L-prolinamide,C1C[C@H](NC1)C(=O)N
2-amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one,C([C@@H]1[C@H]([C@H]([C@@H](O1)NC2=C(C(=O)NC(=N2)N)NC=O)O)O)OP(=O)(O)O
1-O-(2-acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O
1-O-(2-amino-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)N)O)O)O
N-acetyl-beta-D-glucosaminyl-(1->4)-D-glucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](OC([C@@H]([C@H]2O)N)O)CO)CO)O)O
N-formylmaleamic acid,C(=C\C(=O)O)\C(=O)NC=O
maleamate,C(=C\C(=O)O)\C(=O)N
Maleamate,C(=C\C(=O)O)\C(=O)N
maleate,C(=C\C(=O)[O-])\C(=O)[O-]
(Z)-3-aminoacrylate,C(=C\N)\C(=O)[O-]
(Z)-2-methylaminoacrylate,C/C(=C/N)/C(=O)[O-]
2'''-acetyl-6'''-deamino-6'''-hydroxyneomycin C,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H]2[C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H]([C@@H](C[C@@H]([C@H]3O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C[NH3+])O)O)[NH3+])[NH3+])[NH3+])O)CO)CO)O)O
Gamma-L-glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide,C[N+](C)(C)[C@@H](CC1=CN=C(N1)S(=O)C[C@@H](C(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+])C(=O)[O-]
S-(hercyn-2-yl)-L-cysteine S-oxide,C[N+](C)(C)[C@@H](CC1=CN=C(N1)S(=O)C[C@@H](C(=O)O)N)C(=O)O
lactate,CC(C(=O)[O-])O
"N(2)-acetyl-L-2,4-diaminobutanoate",CC(=O)N[C@@H](CC[NH3+])C(=O)[O-]
Oxamate,C(=O)(C(=O)O)N
N-(4-oxoglutaryl)-L-cysteinylglycine,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)C(=O)O
1-carboxybiuret,C(=O)(N)NC(=O)NC(=O)O
"urea 1,3-dicarboxylate",C(=O)(NC(=O)[O-])NC(=O)[O-]
(Indol-3-yl)acetyl-L-aspartate,C1=CC=C2C(=C1)C(=CN2)CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]
N(4)-acetylcytidine,CC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
beta-D-glucosaminyl-(1->4)-N-acetyl-D-glucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)[NH3+])O
Barbiturate,C1C(=O)NC(=O)NC1=O
3-oxo-3-ureidopropanoate,C(C(=O)NC(=O)N)C(=O)[O-]
(S)-allantoin,[C@H]1(C(=O)NC(=O)N1)NC(=O)N
allantoate,C(C(=O)[O-])(NC(=O)N)NC(=O)N
"(S)-3-(5-oxo-4,5-dihydro-3H-imidazol-4-yl)propanoate",C1=NC(C(=O)N1)CCC(=O)O
5-oxo-L-proline,C1CC(=O)N[C@@H]1C(=O)O
Creatinine,CN1CC(=O)N=C1N
"1,8-diazacyclotetradecane-2,9-dione",C1CCC(=O)NCCCCCC(=O)NCC1
Cyanuric acid,C1(=O)NC(=O)NC(=O)N1
"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",C1(=NC(=O)NC1(C(=O)O)O)NC(=O)N
Streptothricin-F,C1[C@H]([C@@H]2[C@@H](C(=O)N1)N=C(N2)N[C@H]3[C@@H]([C@@H]([C@H]([C@H](O3)CO)OC(=O)N)O)NC(=O)C[C@H](CCCN)N)O
streptothricin-F acid,C(C[C@@H](CC(=O)N[C@@H]1[C@@H]([C@H]([C@H](O[C@H]1NC2=N[C@@H]([C@H](N2)[C@@H](CN)O)C(=O)O)CO)OC(=O)N)O)N)CN
Isatin,C1=CC=C2C(=C1)C(=O)C(=O)N2
isatinate,C1=CC=C(C(=C1)C(=O)C(=O)[O-])N
urea,C(=O)(N)N
Creatine,CN(CC(=O)O)C(=N)N
Allantoate,C(C(=O)[O-])(NC(=O)N)NC(=O)N
formamide,C(=O)N
D-ornithine,C(C[C@H](C(=O)O)N)CN
Agmatine,C(CCN=C(N)N)CN
3-guanidinopropanoate,C(CN=C(N)N)C(=O)O
"N(omega),N(omega)-dimethyl-L-arginine",CN(C)C(=NCCC[C@@H](C(=O)O)N)N
Amidinoproclavaminate,C1CN(C1=O)[C@@H]([C@@H](CCN=C(N)N)O)C(=O)O
proclavaminate,C1CN(C1=O)[C@@H]([C@@H](CCN)O)C(=O)O
N(1)-aminopropylagmatine,C(CC[NH+]=C(N)N)C[NH2+]CCC[NH3+]
N(omega)-hydroxy-L-arginine,C(C[C@@H](C(=O)O)N)CN=C(N)NO
(S)-2-ureidoglycine,[C@H](C(=O)O)(N)NC(=O)N
Cytosine,C1=C(NC(=O)N=C1)N
Adenine,C1=NC2=NC=NC(=C2N1)N
Guanine,C1=NC2=C(N1)C(=O)NC(=N2)N
2'-deoxyadenosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O
2'-deoxyinosine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)CO)O
2'-deoxycytidine,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O
dCTP,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
dUTP,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
Guanosine,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N
1-(5-phospho-beta-D-ribosyl)-AMP,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O
Blasticidin S,CN(CC[C@@H](CC(=O)N[C@H]1C=C[C@@H](O[C@@H]1C(=O)O)N2C=CC(=NC2=O)N)N)C(=N)N
deaminohydroxyblasticidin S,CN(CCC(CC(=O)N[C@H]1C=C[C@@H](O[C@@H]1C(=O)O)N2C=CC(=O)NC2=O)N)C(=N)N
