protein,EC
A5UMW9,6.3.5.3
A5UMW9,6.3.5.3
Q2NEB6,6.3.5.3
Q2NEB6,6.3.5.3
Q2NEB6,6.3.5.3
A0B5C7,6.3.5.3
A0B5C7,6.3.5.3
A0B5C7,6.3.5.3
B1MHY1,6.3.5.3
B1MHY1,6.3.5.3
B1MHY1,6.3.5.3
C1ALD8,6.3.5.3
C1ALD8,6.3.5.3
C1ALD8,6.3.5.3
Q50023,6.3.5.3
Q50023,6.3.5.3
Q50023,6.3.5.3
P9WHL6,6.3.5.3
P9WHL6,6.3.5.3
P9WHL6,6.3.5.3
Q3IQL3,6.3.5.3
Q3IQL3,6.3.5.3
Q3IQL3,6.3.5.3
Q3ST22,6.3.5.3
Q3ST22,6.3.5.3
Q3ST22,6.3.5.3
B2IU46,6.3.5.3
B2IU46,6.3.5.3
B2IU46,6.3.5.3
Q8ES96,6.3.5.3
Q8ES96,6.3.5.3
Q8ES96,6.3.5.3
Q7UA92,6.3.5.3
Q7UA92,6.3.5.3
Q7UA92,6.3.5.3
Q6KZR2,6.3.5.3
Q6KZR2,6.3.5.3
Q6KZR2,6.3.5.3
A8G1Z0,6.3.5.3
A8G1Z0,6.3.5.3
A8G1Z0,6.3.5.3
Q31DI1,6.3.5.3
Q31DI1,6.3.5.3
Q31DI1,6.3.5.3
Q7V3R5,6.3.5.3
Q7V3R5,6.3.5.3
Q7V3R5,6.3.5.3
A8F8I3,6.3.5.3
A8F8I3,6.3.5.3
A8F8I3,6.3.5.3
A4WMV7,6.3.5.3
A4WMV7,6.3.5.3
A4WMV7,6.3.5.3
O59621,6.3.5.3
O59621,6.3.5.3
O59621,6.3.5.3
A9WV65,6.3.5.3
A9WV65,6.3.5.3
A9WV65,6.3.5.3
Q9KH12,6.3.5.3
Q9KH12,6.3.5.3
Q9KH12,6.3.5.3
B5ZQU1,6.3.5.3
B5ZQU1,6.3.5.3
B5ZQU1,6.3.5.3
Q0S766,6.3.5.3
Q0S766,6.3.5.3
Q0S766,6.3.5.3
Q07R72,6.3.5.3
Q07R72,6.3.5.3
Q07R72,6.3.5.3
Q13AA1,6.3.5.3
Q13AA1,6.3.5.3
Q13AA1,6.3.5.3
Q163V9,6.3.5.3
Q163V9,6.3.5.3
Q163V9,6.3.5.3
Q9UX24,6.3.5.3
Q9UX24,6.3.5.3
Q9UX24,6.3.5.3
A6U9L9,6.3.5.3
A6U9L9,6.3.5.3
A6U9L9,6.3.5.3
Q2FI09,6.3.5.3
Q2FI09,6.3.5.3
Q2FI09,6.3.5.3
Q2YX54,6.3.5.3
Q2YX54,6.3.5.3
Q2YX54,6.3.5.3
P65900,6.3.5.3
P65900,6.3.5.3
P65900,6.3.5.3
Q6GAE4,6.3.5.3
Q6GAE4,6.3.5.3
Q6GAE4,6.3.5.3
B9DQ38,6.3.5.3
B9DQ38,6.3.5.3
B9DQ38,6.3.5.3
Q4L578,6.3.5.3
Q4L578,6.3.5.3
Q4L578,6.3.5.3
Q9RKK5,6.3.5.3
Q9RKK5,6.3.5.3
Q9RKK5,6.3.5.3
C3N674,6.3.5.3
C3N674,6.3.5.3
C3N674,6.3.5.3
C3MW31,6.3.5.3
C3MW31,6.3.5.3
C3MW31,6.3.5.3
A6QAK6,6.3.5.3
A6QAK6,6.3.5.3
A6QAK6,6.3.5.3
Q55041,6.3.5.3
Q55041,6.3.5.3
Q55041,6.3.5.3
Q5N1Y6,6.3.5.3
Q5N1Y6,6.3.5.3
Q5N1Y6,6.3.5.3
Q3ANP7,6.3.5.3
Q3ANP7,6.3.5.3
Q3ANP7,6.3.5.3
Q47TL8,6.3.5.3
Q47TL8,6.3.5.3
Q47TL8,6.3.5.3
Q9X0X3,6.3.5.3
Q9X0X3,6.3.5.3
Q9X0X3,6.3.5.3
B9KZ38,6.3.5.3
B9KZ38,6.3.5.3
B9KZ38,6.3.5.3
Q5SMH8,6.3.5.3
Q5SMH8,6.3.5.3
Q5SMH8,6.3.5.3
Q3M6Z4,6.3.5.3
Q3M6Z4,6.3.5.3
Q3M6Z4,6.3.5.3
Q7M9L5,6.3.5.3
Q7M9L5,6.3.5.3
Q7M9L5,6.3.5.3
Q5WJ87,6.3.5.3
Q5WJ87,6.3.5.3
Q5WJ87,6.3.5.3
Q2IG97,6.3.5.3
Q2IG97,6.3.5.3
Q2IG97,6.3.5.3
O29008,6.3.5.3
O29008,6.3.5.3
O29008,6.3.5.3
A0R8Z5,6.3.5.3
A0R8Z5,6.3.5.3
A0R8Z5,6.3.5.3
Q73EN6,6.3.5.3
Q73EN6,6.3.5.3
Q73EN6,6.3.5.3
B7H4T5,6.3.5.3
B7H4T5,6.3.5.3
B7H4T5,6.3.5.3
B9J1K4,6.3.5.3
B9J1K4,6.3.5.3
B9J1K4,6.3.5.3
Q6HPA5,6.3.5.3
Q6HPA5,6.3.5.3
Q6HPA5,6.3.5.3
A8FAM6,6.3.5.3
A8FAM6,6.3.5.3
A8FAM6,6.3.5.3
Q6G336,6.3.5.3
Q6G336,6.3.5.3
Q6G336,6.3.5.3
C0ZKC5,6.3.5.3
C0ZKC5,6.3.5.3
C0ZKC5,6.3.5.3
Q8YGN4,6.3.5.3
Q8YGN4,6.3.5.3
Q8YGN4,6.3.5.3
Q9PHZ7,6.3.5.3
Q9PHZ7,6.3.5.3
Q9PHZ7,6.3.5.3
Q3J4K2,6.3.5.3
Q3J4K2,6.3.5.3
Q3J4K2,6.3.5.3
Q3B397,6.3.5.3
Q3B397,6.3.5.3
Q3B397,6.3.5.3
Q9RHX0,6.3.5.3
Q9RHX0,6.3.5.3
Q9RHX0,6.3.5.3
Q4JXF1,6.3.5.3
Q4JXF1,6.3.5.3
Q4JXF1,6.3.5.3
Q1J2B6,6.3.5.3
Q1J2B6,6.3.5.3
Q1J2B6,6.3.5.3
B1YJ04,6.3.5.3
B1YJ04,6.3.5.3
B1YJ04,6.3.5.3
Q5L3D3,6.3.5.3
Q5L3D3,6.3.5.3
Q5L3D3,6.3.5.3
Q7NL01,6.3.5.3
Q7NL01,6.3.5.3
Q7NL01,6.3.5.3
Q18FM4,6.3.5.3
Q18FM4,6.3.5.3
Q18FM4,6.3.5.3
Q1IPG4,6.3.5.3
Q1IPG4,6.3.5.3
Q1IPG4,6.3.5.3
B3WF98,6.3.5.3
B3WF98,6.3.5.3
B3WF98,6.3.5.3
Q9ZB07,6.3.5.3
Q9ZB07,6.3.5.3
Q9ZB07,6.3.5.3
Q38XW8,6.3.5.3
Q38XW8,6.3.5.3
Q38XW8,6.3.5.3
Q8F0I2,6.3.5.3
Q8F0I2,6.3.5.3
Q8F0I2,6.3.5.3
A5VHT7,6.3.5.3
A5VHT7,6.3.5.3
A5VHT7,6.3.5.3
C1KW69,6.3.5.3
C1KW69,6.3.5.3
C1KW69,6.3.5.3
Q8Y6C0,6.3.5.3
Q8Y6C0,6.3.5.3
Q8Y6C0,6.3.5.3
Q8TPF0,6.3.5.3
Q8TPF0,6.3.5.3
Q8TPF0,6.3.5.3
Q8TX85,6.3.5.3
Q8TX85,6.3.5.3
Q8TX85,6.3.5.3
Q8PTB0,6.3.5.3
Q8PTB0,6.3.5.3
Q8PTB0,6.3.5.3
O26270,6.3.5.3
O26270,6.3.5.3
O26270,6.3.5.3
P65903,6.3.5.3
P65903,6.3.5.3
P65903,6.3.5.3
P9WHL4,6.3.5.3
P9WHL4,6.3.5.3
P9WHL4,6.3.5.3
Q1QMU3,6.3.5.3
Q1QMU3,6.3.5.3
Q1QMU3,6.3.5.3
Q8YU79,6.3.5.3
Q8YU79,6.3.5.3
Q8YU79,6.3.5.3
Q7U831,6.3.5.3
Q7U831,6.3.5.3
Q7U831,6.3.5.3
Q31B97,6.3.5.3
Q31B97,6.3.5.3
Q31B97,6.3.5.3
Q7V1S5,6.3.5.3
Q7V1S5,6.3.5.3
Q7V1S5,6.3.5.3
Q9UXW5,6.3.5.3
Q9UXW5,6.3.5.3
Q9UXW5,6.3.5.3
O59619,6.3.5.3
O59619,6.3.5.3
O59619,6.3.5.3
Q98NN0,6.3.5.3
Q98NN0,6.3.5.3
Q98NN0,6.3.5.3
Q2ITP9,6.3.5.3
Q2ITP9,6.3.5.3
Q2ITP9,6.3.5.3
Q2RWI2,6.3.5.3
Q2RWI2,6.3.5.3
Q2RWI2,6.3.5.3
Q5LS78,6.3.5.3
Q5LS78,6.3.5.3
Q5LS78,6.3.5.3
Q2S567,6.3.5.3
Q2S567,6.3.5.3
Q2S567,6.3.5.3
Q2FZJ1,6.3.5.3
Q2FZJ1,6.3.5.3
Q2FZJ1,6.3.5.3
P65904,6.3.5.3
P65904,6.3.5.3
P65904,6.3.5.3
Q6GAE5,6.3.5.3
Q6GAE5,6.3.5.3
Q6GAE5,6.3.5.3
Q8CPP0,6.3.5.3
Q8CPP0,6.3.5.3
Q8CPP0,6.3.5.3
Q82FW3,6.3.5.3
Q82FW3,6.3.5.3
Q82FW3,6.3.5.3
Q67KF7,6.3.5.3
Q67KF7,6.3.5.3
Q67KF7,6.3.5.3
Q2JPK0,6.3.5.3
Q2JPK0,6.3.5.3
Q2JPK0,6.3.5.3
Q3AII4,6.3.5.3
Q3AII4,6.3.5.3
Q3AII4,6.3.5.3
Q5JFP4,6.3.5.3
Q5JFP4,6.3.5.3
Q5JFP4,6.3.5.3
Q72IH9,6.3.5.3
Q72IH9,6.3.5.3
Q72IH9,6.3.5.3
Q97C36,6.3.5.3
Q97C36,6.3.5.3
Q97C36,6.3.5.3
Q7M9X7,6.3.5.3
Q7M9X7,6.3.5.3
Q7M9X7,6.3.5.3
P12049,6.3.5.3
P12049,6.3.5.3
P12049,6.3.5.3
O05755,6.3.5.3
O05755,6.3.5.3
O05755,6.3.5.3
P54420,6.3.5.4
P54420,6.3.5.4
P54420,6.3.5.4
Q58456,6.3.5.4
Q58456,6.3.5.4
Q58456,6.3.5.4
P9WN32,6.3.5.4
P9WN32,6.3.5.4
P9WN32,6.3.5.4
P49078,6.3.5.4
P49078,6.3.5.4
P49078,6.3.5.4
P19251,6.3.5.4
P19251,6.3.5.4
P19251,6.3.5.4
P49093,6.3.5.4
P49093,6.3.5.4
P49093,6.3.5.4
P49090,6.3.5.4
P49090,6.3.5.4
P49090,6.3.5.4
Q1LZA3,6.3.5.4
Q1LZA3,6.3.5.4
Q1LZA3,6.3.5.4
P19891,6.3.5.4
P19891,6.3.5.4
P19891,6.3.5.4
P49094,6.3.5.4
P49094,6.3.5.4
P49094,6.3.5.4
Q61024,6.3.5.4
Q61024,6.3.5.4
Q61024,6.3.5.4
O24338,6.3.5.4
O24338,6.3.5.4
O24338,6.3.5.4
Q6F8M7,6.3.5.5
Q6F8M7,6.3.5.5
Q6F8M7,6.3.5.5
Q9K9V8,6.3.5.5
Q9K9V8,6.3.5.5
Q9K9V8,6.3.5.5
O28995,6.3.5.5
O28995,6.3.5.5
O28995,6.3.5.5
Q4WU09,6.3.5.5
Q4WU09,6.3.5.5
Q4WU09,6.3.5.5
Q81WF1,6.3.5.5
Q81WF1,6.3.5.5
Q81WF1,6.3.5.5
Q819S2,6.3.5.5
Q819S2,6.3.5.5
Q819S2,6.3.5.5
P25993,6.3.5.5
P25993,6.3.5.5
P25993,6.3.5.5
Q6FZ66,6.3.5.5
Q6FZ66,6.3.5.5
Q6FZ66,6.3.5.5
Q8G816,6.3.5.5
Q8G816,6.3.5.5
Q8G816,6.3.5.5
B2S6U9,6.3.5.5
B2S6U9,6.3.5.5
B2S6U9,6.3.5.5
Q57C28,6.3.5.5
Q57C28,6.3.5.5
Q57C28,6.3.5.5
Q8YIB8,6.3.5.5
Q8YIB8,6.3.5.5
Q8YIB8,6.3.5.5
Q8FZJ8,6.3.5.5
Q8FZJ8,6.3.5.5
Q8FZJ8,6.3.5.5
P59576,6.3.5.5
P59576,6.3.5.5
P59576,6.3.5.5
Q5AML6,6.3.5.5
Q5AML6,6.3.5.5
Q5AML6,6.3.5.5
Q2H132,6.3.5.5
Q2H132,6.3.5.5
Q2H132,6.3.5.5
Q8XHB2,6.3.5.5
Q8XHB2,6.3.5.5
Q8XHB2,6.3.5.5
Q8FT41,6.3.5.5
Q8FT41,6.3.5.5
Q8FT41,6.3.5.5
Q6BJG4,6.3.5.5
Q6BJG4,6.3.5.5
Q6BJG4,6.3.5.5
B8IZS6,6.3.5.5
B8IZS6,6.3.5.5
B8IZS6,6.3.5.5
A1VA26,6.3.5.5
A1VA26,6.3.5.5
A1VA26,6.3.5.5
P0A6F1,6.3.5.5
P0A6F1,6.3.5.5
P0A6F1,6.3.5.5
Q6B940,6.3.5.5
Q6B940,6.3.5.5
Q6B940,6.3.5.5
B0R6F1,6.3.5.5
B0R6F1,6.3.5.5
B0R6F1,6.3.5.5
Q7VHS5,6.3.5.5
Q7VHS5,6.3.5.5
Q7VHS5,6.3.5.5
Q0BY73,6.3.5.5
Q0BY73,6.3.5.5
Q0BY73,6.3.5.5
Q9CF80,6.3.5.5
Q9CF80,6.3.5.5
Q9CF80,6.3.5.5
Q1MPN3,6.3.5.5
Q1MPN3,6.3.5.5
Q1MPN3,6.3.5.5
Q72PK5,6.3.5.5
Q72PK5,6.3.5.5
Q72PK5,6.3.5.5
Q71YI0,6.3.5.5
Q71YI0,6.3.5.5
Q71YI0,6.3.5.5
C6C0A9,6.3.5.5
C6C0A9,6.3.5.5
C6C0A9,6.3.5.5
Q8TY15,6.3.5.5
Q8TY15,6.3.5.5
Q8TY15,6.3.5.5
A6VHH7,6.3.5.5
A6VHH7,6.3.5.5
A6VHH7,6.3.5.5
A4YI77,6.3.5.5
A4YI77,6.3.5.5
A4YI77,6.3.5.5
Q7U055,6.3.5.5
Q7U055,6.3.5.5
Q7U055,6.3.5.5
P9WPK4,6.3.5.5
P9WPK4,6.3.5.5
P9WPK4,6.3.5.5
Q9JVZ6,6.3.5.5
Q9JVZ6,6.3.5.5
Q9JVZ6,6.3.5.5
Q1XDT6,6.3.5.5
Q1XDT6,6.3.5.5
Q1XDT6,6.3.5.5
Q8CXH8,6.3.5.5
Q8CXH8,6.3.5.5
Q8CXH8,6.3.5.5
Q9CKV3,6.3.5.5
Q9CKV3,6.3.5.5
Q9CKV3,6.3.5.5
Q7N8W2,6.3.5.5
Q7N8W2,6.3.5.5
Q7N8W2,6.3.5.5
B1XUM3,6.3.5.5
B1XUM3,6.3.5.5
B1XUM3,6.3.5.5
P38098,6.3.5.5
P38098,6.3.5.5
P38098,6.3.5.5
P38099,6.3.5.5
P38099,6.3.5.5
P38099,6.3.5.5
Q8XZ85,6.3.5.5
Q8XZ85,6.3.5.5
Q8XZ85,6.3.5.5
Q7UGJ6,6.3.5.5
Q7UGJ6,6.3.5.5
Q7UGJ6,6.3.5.5
Q59968,6.3.5.5
Q59968,6.3.5.5
Q59968,6.3.5.5
O60060,6.3.5.5
O60060,6.3.5.5
O60060,6.3.5.5
Q5HGN0,6.3.5.5
Q5HGN0,6.3.5.5
Q5HGN0,6.3.5.5
Q6GHN3,6.3.5.5
Q6GHN3,6.3.5.5
Q6GHN3,6.3.5.5
Q5HPY9,6.3.5.5
Q5HPY9,6.3.5.5
Q5HPY9,6.3.5.5
Q49WY3,6.3.5.5
Q49WY3,6.3.5.5
Q49WY3,6.3.5.5
Q827Q8,6.3.5.5
Q827Q8,6.3.5.5
Q827Q8,6.3.5.5
P63735,6.3.5.5
P63735,6.3.5.5
P63735,6.3.5.5
P58894,6.3.5.5
P58894,6.3.5.5
P58894,6.3.5.5
P63734,6.3.5.5
P63734,6.3.5.5
P63734,6.3.5.5
Q67Q55,6.3.5.5
Q67Q55,6.3.5.5
Q67Q55,6.3.5.5
Q5N0L0,6.3.5.5
Q5N0L0,6.3.5.5
Q5N0L0,6.3.5.5
C5BQ30,6.3.5.5
C5BQ30,6.3.5.5
C5BQ30,6.3.5.5
Q72GZ0,6.3.5.5
Q72GZ0,6.3.5.5
Q72GZ0,6.3.5.5
Q97AJ4,6.3.5.5
Q97AJ4,6.3.5.5
Q97AJ4,6.3.5.5
Q87SF4,6.3.5.5
Q87SF4,6.3.5.5
Q87SF4,6.3.5.5
Q8D3H7,6.3.5.5
Q8D3H7,6.3.5.5
Q8D3H7,6.3.5.5
Q9PEC2,6.3.5.5
Q9PEC2,6.3.5.5
Q9PEC2,6.3.5.5
P07258,6.3.5.5
P07258,6.3.5.5
P07258,6.3.5.5
O50235,6.3.5.5
O50235,6.3.5.5
O50235,6.3.5.5
Q8TWX0,6.3.5.5
Q8TWX0,6.3.5.5
Q8TWX0,6.3.5.5
Q8TUT7,6.3.5.5
Q8TUT7,6.3.5.5
Q8TUT7,6.3.5.5
Q8UDE9,6.3.5.5
Q8UDE9,6.3.5.5
Q8UDE9,6.3.5.5
O28994,6.3.5.5
O28994,6.3.5.5
O28994,6.3.5.5
C3P656,6.3.5.5
C3P656,6.3.5.5
C3P656,6.3.5.5
Q81WF2,6.3.5.5
Q81WF2,6.3.5.5
Q81WF2,6.3.5.5
B7IUP6,6.3.5.5
B7IUP6,6.3.5.5
B7IUP6,6.3.5.5
B7HLM0,6.3.5.5
B7HLM0,6.3.5.5
B7HLM0,6.3.5.5
B9IVW3,6.3.5.5
B9IVW3,6.3.5.5
B9IVW3,6.3.5.5
Q6HES8,6.3.5.5
Q6HES8,6.3.5.5
Q6HES8,6.3.5.5
C5C687,6.3.5.5
C5C687,6.3.5.5
C5C687,6.3.5.5
B3DQ32,6.3.5.5
B3DQ32,6.3.5.5
B3DQ32,6.3.5.5
Q8YIC2,6.3.5.5
Q8YIC2,6.3.5.5
Q8YIC2,6.3.5.5
Q8K9Z7,6.3.5.5
Q8K9Z7,6.3.5.5
Q8K9Z7,6.3.5.5
Q9PIL7,6.3.5.5
Q9PIL7,6.3.5.5
Q9PIL7,6.3.5.5
B0REV9,6.3.5.5
B0REV9,6.3.5.5
B0REV9,6.3.5.5
B2UX86,6.3.5.5
B2UX86,6.3.5.5
B2UX86,6.3.5.5
A7GE89,6.3.5.5
A7GE89,6.3.5.5
A7GE89,6.3.5.5
Q8XHB3,6.3.5.5
Q8XHB3,6.3.5.5
Q8XHB3,6.3.5.5
P58939,6.3.5.5
P58939,6.3.5.5
P58939,6.3.5.5
C1CXR4,6.3.5.5
C1CXR4,6.3.5.5
C1CXR4,6.3.5.5
B1I4M8,6.3.5.5
B1I4M8,6.3.5.5
B1I4M8,6.3.5.5
P00968,6.3.5.5
P00968,6.3.5.5
P00968,6.3.5.5
C4L5W3,6.3.5.5
C4L5W3,6.3.5.5
C4L5W3,6.3.5.5
O50302,6.3.5.5
O50302,6.3.5.5
O50302,6.3.5.5
B8D1H3,6.3.5.5
B8D1H3,6.3.5.5
B8D1H3,6.3.5.5
O25577,6.3.5.5
O25577,6.3.5.5
O25577,6.3.5.5
B2GI87,6.3.5.5
B2GI87,6.3.5.5
B2GI87,6.3.5.5
B3WEF5,6.3.5.5
B3WEF5,6.3.5.5
B3WEF5,6.3.5.5
Q74J34,6.3.5.5
Q74J34,6.3.5.5
Q74J34,6.3.5.5
Q02YG5,6.3.5.5
Q02YG5,6.3.5.5
Q02YG5,6.3.5.5
P77886,6.3.5.5
P77886,6.3.5.5
P77886,6.3.5.5
Q8F832,6.3.5.5
Q8F832,6.3.5.5
Q8F832,6.3.5.5
Q1WVA9,6.3.5.5
Q1WVA9,6.3.5.5
Q1WVA9,6.3.5.5
B2G564,6.3.5.5
B2G564,6.3.5.5
B2G564,6.3.5.5
Q71YI1,6.3.5.5
Q71YI1,6.3.5.5
Q71YI1,6.3.5.5
A0AJU0,6.3.5.5
A0AJU0,6.3.5.5
A0AJU0,6.3.5.5
Q8TNY4,6.3.5.5
Q8TNY4,6.3.5.5
Q8TNY4,6.3.5.5
Q469Z7,6.3.5.5
Q469Z7,6.3.5.5
Q469Z7,6.3.5.5
P58944,6.3.5.5
P58944,6.3.5.5
P58944,6.3.5.5
A5UKG5,6.3.5.5
A5UKG5,6.3.5.5
A5UKG5,6.3.5.5
C5CCF1,6.3.5.5
C5CCF1,6.3.5.5
C5CCF1,6.3.5.5
Q9CCR2,6.3.5.5
Q9CCR2,6.3.5.5
Q9CCR2,6.3.5.5
Q1B9F9,6.3.5.5
Q1B9F9,6.3.5.5
Q1B9F9,6.3.5.5
A1T8H1,6.3.5.5
A1T8H1,6.3.5.5
A1T8H1,6.3.5.5
Q59599,6.3.5.5
Q59599,6.3.5.5
Q59599,6.3.5.5
Q8YQL2,6.3.5.5
Q8YQL2,6.3.5.5
Q8YQL2,6.3.5.5
A1R6Z3,6.3.5.5
A1R6Z3,6.3.5.5
A1R6Z3,6.3.5.5
A5D508,6.3.5.5
A5D508,6.3.5.5
A5D508,6.3.5.5
A8F453,6.3.5.5
A8F453,6.3.5.5
A8F453,6.3.5.5
Q8ZY48,6.3.5.5
Q8ZY48,6.3.5.5
Q8ZY48,6.3.5.5
A9WSA8,6.3.5.5
A9WSA8,6.3.5.5
A9WSA8,6.3.5.5
Q7UJ58,6.3.5.5
Q7UJ58,6.3.5.5
Q7UJ58,6.3.5.5
Q8Z9L7,6.3.5.5
Q8Z9L7,6.3.5.5
Q8Z9L7,6.3.5.5
P63738,6.3.5.5
P63738,6.3.5.5
P63738,6.3.5.5
Q2FHN5,6.3.5.5
Q2FHN5,6.3.5.5
Q2FHN5,6.3.5.5
Q2YXG5,6.3.5.5
Q2YXG5,6.3.5.5
Q2YXG5,6.3.5.5
P63739,6.3.5.5
P63739,6.3.5.5
P63739,6.3.5.5
Q6GA10,6.3.5.5
Q6GA10,6.3.5.5
Q6GA10,6.3.5.5
B9DPN2,6.3.5.5
B9DPN2,6.3.5.5
B9DPN2,6.3.5.5
Q4L5Q5,6.3.5.5
Q4L5Q5,6.3.5.5
Q4L5Q5,6.3.5.5
Q8E5F5,6.3.5.5
Q8E5F5,6.3.5.5
Q8E5F5,6.3.5.5
Q9KXR6,6.3.5.5
Q9KXR6,6.3.5.5
Q9KXR6,6.3.5.5
B1W463,6.3.5.5
B1W463,6.3.5.5
B1W463,6.3.5.5
Q04K48,6.3.5.5
Q04K48,6.3.5.5
Q04K48,6.3.5.5
Q5XCR6,6.3.5.5
Q5XCR6,6.3.5.5
Q5XCR6,6.3.5.5
A2RF60,6.3.5.5
A2RF60,6.3.5.5
A2RF60,6.3.5.5
Q97QE4,6.3.5.5
Q97QE4,6.3.5.5
Q97QE4,6.3.5.5
B5XKW2,6.3.5.5
B5XKW2,6.3.5.5
B5XKW2,6.3.5.5
A3CNI5,6.3.5.5
A3CNI5,6.3.5.5
A3CNI5,6.3.5.5
Q03LT8,6.3.5.5
Q03LT8,6.3.5.5
Q03LT8,6.3.5.5
C1CL09,6.3.5.5
C1CL09,6.3.5.5
C1CL09,6.3.5.5
C3N664,6.3.5.5
C3N664,6.3.5.5
C3N664,6.3.5.5
C3MW21,6.3.5.5
C3MW21,6.3.5.5
C3MW21,6.3.5.5
Q970U7,6.3.5.5
Q970U7,6.3.5.5
Q970U7,6.3.5.5
Q9HK17,6.3.5.5
Q9HK17,6.3.5.5
Q9HK17,6.3.5.5
A5IJL8,6.3.5.5
A5IJL8,6.3.5.5
A5IJL8,6.3.5.5
B9KXM5,6.3.5.5
B9KXM5,6.3.5.5
B9KXM5,6.3.5.5
Q5SKN1,6.3.5.5
Q5SKN1,6.3.5.5
Q5SKN1,6.3.5.5
Q87SF3,6.3.5.5
Q87SF3,6.3.5.5
Q87SF3,6.3.5.5
P58942,6.3.5.5
P58942,6.3.5.5
P58942,6.3.5.5
Q87EB8,6.3.5.5
Q87EB8,6.3.5.5
Q87EB8,6.3.5.5
O50236,6.3.5.5
O50236,6.3.5.5
O50236,6.3.5.5
P54324,6.3.5.5
P54324,6.3.5.5
P54324,6.3.5.5
P18185,6.3.5.5
P18185,6.3.5.5
P18185,6.3.5.5
Q18990,6.3.5.5
Q18990,6.3.5.5
Q18990,6.3.5.5
O93937,6.3.5.5
O93937,6.3.5.5
O93937,6.3.5.5
B2RQC6,6.3.5.5
B2RQC6,6.3.5.5
B2RQC6,6.3.5.5
P07259,6.3.5.5
Q97FQ7,6.3.5.7
Q97FQ7,6.3.5.7
Q97FQ7,6.3.5.7
Q6FDY3,6.3.5.7
Q6FDY3,6.3.5.7
Q6FDY3,6.3.5.7
B2HY00,6.3.5.7
B2HY00,6.3.5.7
B2HY00,6.3.5.7
B0VEN3,6.3.5.7
B0VEN3,6.3.5.7
B0VEN3,6.3.5.7
Q17H91,6.3.5.7
Q17H91,6.3.5.7
Q17H91,6.3.5.7
C4ZHB9,6.3.5.7
C4ZHB9,6.3.5.7
C4ZHB9,6.3.5.7
C0NYZ7,6.3.5.7
C0NYZ7,6.3.5.7
C0NYZ7,6.3.5.7
A8ETK8,6.3.5.7
A8ETK8,6.3.5.7
A8ETK8,6.3.5.7
Q9Z9W9,6.3.5.7
Q9Z9W9,6.3.5.7
Q9Z9W9,6.3.5.7
Q2IH94,6.3.5.7
Q2IH94,6.3.5.7
Q2IH94,6.3.5.7
Q2GJX4,6.3.5.7
Q2GJX4,6.3.5.7
Q2GJX4,6.3.5.7
Q7QH64,6.3.5.7
Q7QH64,6.3.5.7
Q7QH64,6.3.5.7
O27955,6.3.5.7
O27955,6.3.5.7
O27955,6.3.5.7
Q4WEY4,6.3.5.7
Q4WEY4,6.3.5.7
Q4WEY4,6.3.5.7
C1DQ37,6.3.5.7
C1DQ37,6.3.5.7
C1DQ37,6.3.5.7
A0R921,6.3.5.7
A0R921,6.3.5.7
A0R921,6.3.5.7
Q73EK8,6.3.5.7
Q73EK8,6.3.5.7
Q73EK8,6.3.5.7
B7H4W2,6.3.5.7
B7H4W2,6.3.5.7
B7H4W2,6.3.5.7
B9J1N0,6.3.5.7
B9J1N0,6.3.5.7
B9J1N0,6.3.5.7
Q6HP81,6.3.5.7
Q6HP81,6.3.5.7
Q6HP81,6.3.5.7
A8FAS0,6.3.5.7
A8FAS0,6.3.5.7
A8FAS0,6.3.5.7
A1UT20,6.3.5.7
A1UT20,6.3.5.7
A1UT20,6.3.5.7
A9IU58,6.3.5.7
A9IU58,6.3.5.7
A9IU58,6.3.5.7
B3DU32,6.3.5.7
B3DU32,6.3.5.7
B3DU32,6.3.5.7
Q2KU72,6.3.5.7
Q2KU72,6.3.5.7
Q2KU72,6.3.5.7
O51317,6.3.5.7
O51317,6.3.5.7
O51317,6.3.5.7
A9I0H5,6.3.5.7
A9I0H5,6.3.5.7
A9I0H5,6.3.5.7
Q89K29,6.3.5.7
Q89K29,6.3.5.7
Q89K29,6.3.5.7
A4YWF1,6.3.5.7
A4YWF1,6.3.5.7
A4YWF1,6.3.5.7
Q2YKL3,6.3.5.7
Q2YKL3,6.3.5.7
Q2YKL3,6.3.5.7
A9MBN4,6.3.5.7
A9MBN4,6.3.5.7
A9MBN4,6.3.5.7
A5VUS6,6.3.5.7
A5VUS6,6.3.5.7
A5VUS6,6.3.5.7
B1YPV8,6.3.5.7
B1YPV8,6.3.5.7
B1YPV8,6.3.5.7
A0KBH9,6.3.5.7
A0KBH9,6.3.5.7
A0KBH9,6.3.5.7
Q39BW3,6.3.5.7
Q39BW3,6.3.5.7
Q39BW3,6.3.5.7
A2S8I9,6.3.5.7
A2S8I9,6.3.5.7
A2S8I9,6.3.5.7
A3NQ45,6.3.5.7
A3NQ45,6.3.5.7
A3NQ45,6.3.5.7
Q63YJ9,6.3.5.7
Q63YJ9,6.3.5.7
Q63YJ9,6.3.5.7
Q8RC40,6.3.5.7
Q8RC40,6.3.5.7
Q8RC40,6.3.5.7
A0RNK4,6.3.5.7
A0RNK4,6.3.5.7
A0RNK4,6.3.5.7
A7H2U1,6.3.5.7
A7H2U1,6.3.5.7
A7H2U1,6.3.5.7
Q5HU43,6.3.5.7
Q5HU43,6.3.5.7
Q5HU43,6.3.5.7
