EC,reaction
4.3.1.9,2-amino-2-deoxy-D-gluconate = 2-dehydro-3-deoxy-D-gluconate + NH3
4.3.1.9,"2-amino-2-deoxy-D-gluconate =  (2Z,4S,5R)-2-amino-4,5,6-trihydroxyhex-2-enoate + H2O"
4.3.1.9,"(2Z,4S,5R)-2-amino-4,5,6-trihydroxyhex-2-enoate =  (4S,5R)-4,5,6-trihydroxy-2-iminohexanoate"
4.3.1.9,"(4S,5R)-4,5,6-trihydroxy-2-iminohexanoate + H2O =  2-dehydro-3-deoxy-D-gluconate + NH3 "
4.3.2.1,2-(Nomega-L-arginino)succinate = fumarate + L-arginine
4.3.2.10,L-glutamine + H2O = L-glutamate + NH3
4.3.2.10,5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5  phospho-beta-D-ribosyl)imidazole-4-carboxamide + L-glutamine =  5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide +  D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate + L-glutamate
4.3.2.10,5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5  phospho-beta-D-ribosyl)imidazole-4-carboxamide + NH3 =  5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide +  D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate + H2O 
4.3.2.2,"N6-(1,2-dicarboxyethyl)AMP = fumarate + AMP"
4.3.2.2,(S)-2-[5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate  = fumarate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide 
4.3.2.3,(S)-ureidoglycolate = glyoxylate + urea 
4.3.2.4,"DNA 4,6-diamino-5-formamidopyrimidine = DNA adenine + H2O "
4.3.2.5,[peptide]-(2S)-2-hydroxyglycine = [peptide]-amide + glyoxylate 
4.3.2.6,gamma-L-glutamyl-butirosin B = butirosin B + 5-oxo-L-proline 
4.3.2.7,glutathione = L-cysteinylglycine + 5-oxo-L-proline 
4.3.2.8,epsilon-(gamma-L-glutamyl)-L-lysine = L-lysine + 5-oxo-L-proline 
4.3.2.9,alpha-(gamma-L-glutamyl)-L-amino acid = alpha-L-amino acid +  5-oxo-L-proline
4.3.3.1,"4-nitrophenyl-3-ketovalidamine = 4-nitroaniline +  5-D-(5/6)-5-C-(hydroxymethyl)-2,6-dihydroxycyclohex-2-en-1-one "
4.3.3.2,3-alpha(S)-strictosidine + H2O = tryptamine + secologanin
4.3.3.3,deacetylisoipecoside + H2O = dopamine + secologanin 
4.3.3.4,deacetylipecoside + H2O = dopamine + secologanin 
4.3.3.5,4'-O-demethylrebeccamycin + H2O = dichloro-arcyriaflavin A +  beta-D-glucose 
4.3.3.6,L-glutamine + H2O = L-glutamate + NH3
4.3.3.6,D-ribose 5-phosphate + D-glyceraldehyde 3-phosphate + NH3 = pyridoxal  5'-phosphate + 4 H2O + phosphate
4.3.3.6,D-ribose 5-phosphate + D-glyceraldehyde 3-phosphate + L-glutamine =  pyridoxal 5'-phosphate + L-glutamate + 3 H2O + phosphate 
4.3.3.7,"pyruvate + L-aspartate-4-semialdehyde =  (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate + H2O"
4.3.99.3,"6-carboxy-5,6,7,8-tetrahydropterin = 7-carboxy-7-carbaguanine + NH3 "
4.3.99.4,choline = trimethylamine + acetaldehyde
4.3.99.5,2-nitrobutanedioate = fumarate + nitrite 
4.4.1.1,L-cystathionine + H2O = L-cysteine + 2-oxobutanoate + NH3
4.4.1.1,2-iminobutanoate + H2O = 2-oxobutanoate + NH3
4.4.1.1,2-aminobut-2-enoate = 2-iminobutanoate
4.4.1.1,L-cystathionine = L-cysteine + 2-aminobut-2-enoate 
4.4.1.10,L-cysteine + sulfite = L-cysteate + hydrogen sulfide
4.4.1.11,L-methionine + H2O = methanethiol + NH3 + 2-oxobutanoate
4.4.1.13,an L-cysteine-S-conjugate + H2O = a thiol + NH3 + pyruvate
4.4.1.13,L-cystathionine + H2O = L-homocysteine + pyruvate + NH3
4.4.1.13,2-aminoprop-2-enoate = 2-iminopropanoate
4.4.1.13,2-iminopropanoate + H2O = pyruvate + NH3
4.4.1.13,an L-cysteine-S-conjugate = a thiol + 2-aminoprop-2-enoate
4.4.1.13,L-cystathionine = L-homocysteine + 2-aminoprop-2-enoate 
4.4.1.14,S-adenosyl-L-methionine = 1-aminocyclopropane-1-carboxylate +  methylthioadenosine
4.4.1.14,S-adenosyl-L-methionine = 1-aminocyclopropane-1-carboxylate +  S-methyl-5'-thioadenosine 
4.4.1.15,D-cysteine + H2O = sulfide + NH3 + pyruvate 
4.4.1.16,L-selenocysteine + reduced acceptor = selenide + L-alanine + acceptor 
4.4.1.17,Holocytochrome c = apocytochrome c + heme 
4.4.1.19,(2R)-2-O-phospho-3-sulfolactate = phosphoenolpyruvate + sulfite
4.4.1.2,L-homocysteine + H2O = hydrogen sulfide + NH3 + 2-oxobutanoate
4.4.1.2,2-iminobutanoate + H2O = 2-oxobutanoate + NH3
4.4.1.2,2-aminobut-2-enoate = 2-iminobutanoate
4.4.1.2,L-homocysteine = hydrogen sulfide + 2-aminobut-2-enoate 
4.4.1.20,leukotriene C4 = leukotriene A4 + glutathione
4.4.1.21,"S-(5-deoxy-D-ribos-5-yl)-L-homocysteine = L-homocysteine +  (4S)-4,5-dihydroxypentan-2,3-dione"
4.4.1.22,S-(hydroxymethyl)glutathione = glutathione + formaldehyde
4.4.1.23,"(R)-2-hydroxypropyl-CoM = (R)-1,2-epoxypropane + HS-CoM"
4.4.1.23,"(S)-2-hydroxypropyl-CoM = (S)-1,2-epoxypropane + HS-CoM "
4.4.1.24,(2R)-3-sulfolactate = pyruvate + hydrogensulfite
4.4.1.25,L-cysteate + H2O = hydrogensulfite + pyruvate + NH3
4.4.1.25,2-aminoprop-2-enoate = 2-iminopropanoate
4.4.1.25,2-iminopropanoate + H2O = pyruvate + NH3
4.4.1.25,L-cysteate = hydrogensulfite + 2-aminoprop-2-enoate 
4.4.1.26,"3,5,7-trioxododecanoyl-CoA = CoA + 2,4-dihydroxy-6-pentylbenzoate "
4.4.1.28,2-aminoprop-2-enoate = 2-iminopropanoate
4.4.1.28,2-iminopropanoate + H2O = pyruvate + NH3
4.4.1.28,L-cysteine + H2O = sulfide + NH3 + pyruvate
4.4.1.28,L-cysteine = 2-aminoprop-2-enoate + sulfide
4.4.1.29,"[C-phycocyanin beta-subunit]-Cys84-phycocyanobilin = apo-[C-phycocyanin  beta-subunit] + (2R,3E)-phycocyanobilin"
4.4.1.29,"[phycoerythrocyanin beta-subunit]-Cys84-phycocyanobilin =  apo-[phycoerythrocyanin beta-subunit] + (2R,3E)-phycocyanobilin"
4.4.1.29,"[allophycocyanin alpha-subunit]-Cys84-phycocyanobilin =  apo-[allophycocyanin alpha-subunit] + (2R,3E)-phycocyanobilin"
4.4.1.29,"[allophycocyanin beta-subunit]-Cys84-phycocyanobilin =  apo-[allophycocyanin beta-subunit] + (2R,3E)-phycocyanobilin"
4.4.1.29,"[C-phycoerythrin alpha-subunit]-Cys84-phycoerythrobilin =  apo-[C-phycoerythrin alpha-subunit] + (2R,3E)-phycoerythrobilin"
4.4.1.29,"[C-phycoerythrin beta-subunit]-Cys84-phycoerythrobilin =  apo-[C-phycoerythrin beta-subunit] + (2R,3E)-phycoerythrobilin"
4.4.1.3,"S,S-dimethyl-beta-propiothetin = dimethyl sulfide + acrylate"
4.4.1.30,"[C-phycocyanin beta-subunit]-Cys155-phycocyanobilin =  apo-[C-phycocyanin beta-subunit] + (2R,3E)-phycocyanobilin"
4.4.1.30,"[phycoerythrocyanin beta-subunit]-Cys155-phycocyanobilin =  apo-[phycoerythrocyanin beta-subunit] + (2R,3E)-phycocyanobilin"
4.4.1.31,"[phycoerythrocyanin alpha-subunit]-Cys84-phycoviolobilin =  apo-[phycoerythrocyanin alpha-subunit] + (2R,3E)-phycocyanobilin "
4.4.1.32,"[C-phycocyanin alpha-subunit]-Cys84-phycocyanobilin =  apo-[C-phycocyanin alpha-subunit] + (2R,3E)-phycocyanobilin "
4.4.1.33,"[R-phycocyanin alpha-subunit]-Cys84-phycourobilin = apo-[R-phycocyanin  alpha-subunit] + (2R,3E)-phycoerythrobilin "
4.4.1.34,"2-(glutathion-S-yl)-2-methylbut-3-en-1-ol =  (3R)-3,4-epoxy-3-methylbut-1-ene + glutathione "
4.4.1.35,2-aminoprop-2-enoate = 2-iminopropanoate
4.4.1.35,2-iminopropanoate + H2O = pyruvate + NH3
4.4.1.35,L-cystine + H2O = L-thiocysteine + pyruvate + NH3
4.4.1.35,L-cystine = L-thiocysteine + 2-aminoprop-2-enoate 
4.4.1.36,S-(hercyn-2-yl)-L-cysteine S-oxide + reduced acceptor = ergothioneine +  pyruvate + NH3 + acceptor
4.4.1.36,S-(hercyn-2-yl)-L-cysteine S-oxide + H2O = 2-(hydroxysulfanyl)hercynine  + pyruvate + NH3
4.4.1.36,2-(hydroxysulfanyl)hercynine + reduced acceptor = ergothioneine +  acceptor + H2O 
4.4.1.37,"[LarE]-L-cysteine + pyridin-1-ium-3,5-dicarboxylate mononucleotide +  ATP = [LarE]-dehydroalanine +  pyridin-1-ium-3-carboxylate-5-thiocarboxylate mononucleotide + AMP +  diphosphate"
4.4.1.37,"ATP + pyridin-1-ium-3,5-dicarboxylate mononucleotide = diphosphate +  5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridin-1-ium-3-carbonyl  adenylate"
4.4.1.37,5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridin-1-ium-3-carbonyl  adenylate + [LarE]-L-cysteine = AMP +  [LarE]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridin-1-ium  3-carbonyl]-L-cysteine
4.4.1.37,[LarE]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridin-1-ium  3-carbonyl]-L-cysteine = [LarE]-dehydroalanine +  pyridin-1-ium-3-carboxylate-5-thiocarboxylate mononucleotide
4.4.1.37,"[LarE]-L-cysteine + pyridin-1-ium-3-carboxylate-5-thiocarboxylate  mononucleotide + ATP = [LarE]-dehydroalanine +  pyridin-1-ium-3,5-bisthiocarboxylate mononucleotide + AMP + diphosphate"
4.4.1.37,ATP + pyridin-1-ium-3-carboxylate-5-thiocarboxylate mononucleotide =  diphosphate +  1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridin-1-ium  3-carbonyl adenylate
4.4.1.37,1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridin-1-ium  3-carbonyl adenylate + [LarE]-L-cysteine = AMP +  [LarE]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5  (sulfanylcarbonyl)pyridin-1-ium-3-carbonyl]-L-cysteine
4.4.1.37,"[LarE]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5  (sulfanylcarbonyl)pyridin-1-ium-3-carbonyl]-L-cysteine =  [LarE]-dehydroalanine + pyridin-1-ium-3,5-bisthiocarboxylate  mononucleotide "
4.4.1.38,isethionate = acetaldehyde + sulfite 
4.4.1.39,a [C-phycoerythrin alpha-subunit]-Cys82-phycoerythrobilin =  apo-[C-phycocyanin alpha-subunit] + (3E)-phycoerythrobilin 
4.4.1.4,an S-alkyl-L-cysteine S-oxide = an alkyl sulfenate + 2-aminoacrylate 
4.4.1.40,a [C-phycoerythrin beta-subunit]-Cys48/59-phycoerythrobilin =  apo-[C-phycocyanin beta-subunit] + (3E)-phycoerythrobilin 
4.4.1.41,"(2S)-2,3-dihydroxypropane-1-sulfonate = hydroxyacetone + sulfite "
4.4.1.5,(R)-S-lactoylglutathione = glutathione + 2-oxopropanal 
4.4.1.9,L-cysteine + hydrogen cyanide = L-3-cyanoalanine + hydrogen sulfide 
4.5.1.1,"1,1,1-trichloro-2,2-bis(4-chlorophenyl)ethane =  1,1-dichloro-2,2-bis(4-chlorophenyl)ethylene + chloride "
4.5.1.2,3-chloro-D-alanine + H2O = pyruvate + chloride + NH3 
4.5.1.3,dichloromethane + H2O = formaldehyde + 2 chloride
4.5.1.4,L-2-amino-4-chloropent-4-enoate + H2O = 2-oxopent-4-enoate + chloride +  NH3 
4.5.1.5,3-chloro-L-alanine + thioglycolate = S-carboxymethyl-L-cysteine +  chloride 
4.6.1.1,"ATP = 3',5'-cyclic AMP + diphosphate "
4.6.1.12,"2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol =  2-C-methyl-D-erythritol 2,4-cyclodiphosphate + CMP "
4.6.1.13,"1-phosphatidyl-1D-myo-inositol = 1D-myo-inositol 1,2-cyclic phosphate +  1,2-diacyl-sn-glycerol"
4.6.1.14,"6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol =  6-(alpha-D-glucosaminyl)-1D-myo-inositol 1,2-cyclic phosphate +  1,2-diacyl-sn-glycerol "
4.6.1.15,"FAD = AMP + riboflavin cyclic-4',5'-phosphate "
4.6.1.16,"pretRNA = a 3'-half-tRNA molecule with a 5'-OH end + a 5'-half-tRNA  molecule with a 2',3'-cyclic phosphate end + an intron with a  2',3'-cyclic phosphate and a 5'-hydroxyl terminus"
4.6.1.17,GTP = cyclic pyranopterin phosphate + diphosphate
4.6.1.17,"(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate = cyclic  pyranopterin phosphate + diphosphate "
4.6.1.18,an [RNA] containing cytidine + H2O = an [RNA]-3'-cytidine-3'-phosphate  + a 5'-hydroxy-ribonucleotide-3'-[RNA]
4.6.1.18,"an [RNA] containing cytidine = an  [RNA]-3'-cytidine-2',3'-cyclophosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA]"
4.6.1.18,"an [RNA]-3'-cytidine-2',3'-cyclophosphate + H2O = an  [RNA]-3'-cytidine-3'-phosphate"
4.6.1.18,an [RNA] containing uridine + H2O = an [RNA]-3'-uridine-3'-phosphate +  a 5'-hydroxy-ribonucleotide-3'-[RNA]
4.6.1.18,"an [RNA] containing uridine = an [RNA]-3'-uridine-2',3'-cyclophosphate  + a 5'-hydroxy-ribonucleotide-3'-[RNA]"
4.6.1.18,"an [RNA]-3'-uridine-2',3'-cyclophosphate + H2O = an  [RNA]-3'-uridine-3'-phosphate "
4.6.1.19,RNA + H2O = an [RNA fragment]-3'-nucleoside-3'-phosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA fragment]
4.6.1.19,"RNA = an [RNA fragment]-3'-nucleoside-2',3'-cyclophosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA fragment]"
4.6.1.19,"an [RNA fragment]-3'-nucleoside-2',3'-cyclophosphate + H2O = an [RNA  fragment]-3'-nucleoside-3'-phosphate "
4.6.1.2,"GTP = 3',5'-cyclic GMP + diphosphate"
4.6.1.20,[RNA] containing guanosine + H2O = an [RNA  fragment]-3'-guanosine-3'-phosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA fragment]
4.6.1.20,[RNA] containing adenosine + H2O = an [RNA  fragment]-3'-adenosine-3'-phosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA fragment]
4.6.1.20,"[RNA] containing adenosine = an [RNA  fragment]-3'-adenosine-2',3'-cyclophosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA fragment]"
4.6.1.20,"an [RNA fragment]-3'-adenosine-2',3'-cyclophosphate + H2O = an [RNA  fragment]-3'-adenosine -3'-phosphate"
4.6.1.20,"[RNA] containing guanosine = an [RNA  fragment]-3'-guanosine-2',3'-cyclophosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA fragment]"
4.6.1.20,"an [RNA fragment]-3'-guanosine-2',3'-cyclophosphate + H2O = an [RNA  fragment]-3'- guanosine-3'-phosphate "
4.6.1.21,RNA containing adenosine-cytidine + H2O = an [RNA  fragment]-3'-cytidine-3'-phosphate + a 5'-a hydroxy-adenosine -3'-[RNA  fragment]
4.6.1.21,"RNA containing adenosine-cytidine = an [RNA  fragment]-3'-cytidine-2',3'-cyclophosphate + a 5'-a hydroxy-adenosine  -3'-[RNA fragment]"
4.6.1.21,"an [RNA fragment]-3'-cytidine-2',3'-cyclophosphate + H2O = an [RNA  fragment]-3'-cytidine-3'-phosphate "
4.6.1.22,"RNA = a 5'-hydroxy-ribonucleotide + n nucleoside-2',3'-cyclophosphates "
4.6.1.23,a 28S rRNA containing guanosine-adenosine pair + H2O = an [RNA  fragment]-3'-adenosine-3'-phosphate + a 5'-hydroxy-guanosine-3'-[RNA  fragment]
4.6.1.23,"a 28S rRNA containing guanosine-adenosine pair = an [RNA  fragment]-3'-adenosine-2',3'-cyclophosphate + a  5'-hydroxy-guanosine-3'-[RNA fragment]"
4.6.1.23,"an [RNA fragment]-3'-adenosine-2',3'-cyclophosphate + H2O = an [RNA  fragment]-3'-adenosine-3'-phosphate "
4.6.1.24,[RNA] containing guanosine + H2O = an [RNA  fragment]-3'-guanosine-3'-phosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA fragment]
4.6.1.24,"[RNA] containing guanosine = [RNA  fragment]-3'-guanosine-2',3'-cyclophosphate + a  5'-hydroxy-ribonucleotide-3'-[RNA fragment]"
4.6.1.24,"[RNA fragment]-3'-guanosine-2',3'-cyclophosphate + H2O = [RNA  fragment]-3'-guanosine-3'-phosphate "
4.6.1.25,a [pre-mRNA]-containing guanosine-adenosine + H2O = a 5'  hydroxy-guanosine-[pre-mRNA fragment] + a [pre-mRNA  fragment]-3'-adenosine-3'-phosphate
4.6.1.25,"a [pre-mRNA]-containing guanosine-adenosine + H2O = a 5'  hydroxy-guanosine-[pre-mRNA fragment] + a [pre-mRNA  fragment]-adenosine-2',3'-cyclophosphate"
4.6.1.25,"a [pre-mRNA fragment]- adenosine-2',3'-cyclophosphate + H2O = a  [pre-mRNAfragment]-3'-adenosine-3'-phosphate "
4.6.1.6,"CTP = 3',5'-cyclic CMP + diphosphate "
4.7.1.1,"alpha-D-ribose 1-methylphosphonate 5-phosphate +  S-adenosyl-L-methionine + reduced electron acceptor = alpha-D-ribose  1,2-cyclic phosphate 5-phosphate + methane + L-methionine +  5'-deoxyadenosine + oxidized electron acceptor "
4.8.1.1,"N5-hydroxy-L-ornithine = (3S)-1,2-diazinane-3-carboxylate + H2O "
4.8.1.2,an aliphatic aldoxime = an aliphatic nitrile + H2O 
4.8.1.3,(indol-3-yl)acetaldehyde oxime = (indol-3-yl)acetonitrile + H2O 
4.8.1.4,(Z)-phenylacetaldehyde oxime = phenylacetonitrile + H2O
4.98.1.1,protoheme + 2 H+ = protoporphyrin + Fe2+
4.99.1.10,chlorophyll a + 2 H+ = pheophytin a + Mg2+
4.99.1.10,chlorophyllide a + 2 H+ = pheophorbide a + Mg2+ 
4.99.1.11,Ni-sirohydrochlorin + 2 H+ = sirohydrochlorin + Ni2+ 
4.99.1.12,"Ni(II)-pyridinium-3,5-bisthiocarboxylate mononucleotide =  pyridinium-3,5-bisthiocarboxylate mononucleotide + Ni2+ "
4.99.1.2,an alkylmercury + H+ = an alkane + Hg2+
4.99.1.3,cobalt-sirohydrochlorin + 2 H+ = sirohydrochlorin + Co2+ 
4.99.1.4,siroheme + 2 H+ = sirohydrochlorin + Fe2+
4.99.1.8,2 ferriprotoporphyrin IX = beta-hematin 
4.99.1.9,Fe-coproporphyrin III + 2 H+ = coproporphyrin III + Fe2+ 
5.1.1.1,L-alanine = D-alanine
5.1.1.10,an L-amino acid = a D-amino acid
5.1.1.11,ATP + L-phenylalanine + H2O = AMP + diphosphate + D-phenylalanine
5.1.1.12,L-ornithine = D-ornithine 
5.1.1.13,L-aspartate = D-aspartate
5.1.1.14,isonocardicin A = nocardicin A
5.1.1.14,isonocardicin C = nocardicin C 
5.1.1.15,(S)-2-aminohexano-6-lactam = (R)-2-aminohexano-6-lactam
5.1.1.16,[Protein]-L-serine = [protein]-D-serine 
5.1.1.17,isopenicillin N = penicillin N 
5.1.1.18,L-serine = D-serine
5.1.1.19,O-ureido-L-serine = O-ureido-D-serine
5.1.1.2,L-methionine = D-methionine 
5.1.1.20,L-alanyl-D-glutamate = L-alanyl-L-glutamate
5.1.1.21,L-isoleucine = D-allo-isoleucine
5.1.1.22,trans-4-hydroxy-L-proline betaine = cis-4-hydroxy-D-proline betaine
5.1.1.22,L-proline betaine = D-proline betaine 
5.1.1.23,ATP + UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-L-glutamate + H2O = AMP +  diphosphate + UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate 
5.1.1.24,L-histidine = D-histidine 
5.1.1.3,L-glutamate = D-glutamate
5.1.1.4,L-proline = D-proline
5.1.1.5,L-lysine = D-lysine 
5.1.1.6,L-threonine = D-threonine 
5.1.1.7,"LL-2,6-diaminoheptanedioate = meso-diaminoheptanedioate"
5.1.1.8,trans-4-Hydroxy-L-proline = cis-4-hydroxy-D-proline
5.1.1.9,L-arginine = D-arginine 
5.1.2.1,(S)-Lactate = (R)-lactate
5.1.2.2,(S)-mandelate = (R)-mandelate
5.1.2.3,(S)-3-Hydroxybutanoyl-CoA = (R)-3-hydroxybutanoyl-CoA
5.1.2.4,(S)-Acetoin = (R)-acetoin 
5.1.2.5,"(R,R)-Tartrate = meso-tartrate "
5.1.2.6,"(1R,2S)-1-hydroxypropane-1,2,3-tricarboxylate =  (1S,2S)-1-hydroxypropane-1,2,3-tricarboxylate "
5.1.2.7,D-tagaturonate = D-fructuronate 
5.1.3.1,D-ribulose 5-phosphate = D-xylulose 5-phosphate 
5.1.3.10,CDP-alpha-D-paratose = CDP-alpha-D-tyvelose 
5.1.3.11,cellobiose = 4-O-beta-D-glucopyranosyl-D-mannose
5.1.3.13,dTDP-4-dehydro-6-deoxy-alpha-D-glucose = dTDP-4-dehydro-beta-L-rhamnose 
5.1.3.14,UDP-N-acetyl-alpha-D-glucosamine = UDP-N-acetyl-alpha-D-mannosamine 
5.1.3.15,alpha-D-glucose 6-phosphate = beta-D-glucose 6-phosphate 
5.1.3.16,UDP-alpha-D-glucosamine = UDP-alpha-D-galactosamine 
5.1.3.17,Epimerization of D-glucuronate in heparosan-N-sulfate to L-iduronate 
5.1.3.18,GDP-alpha-D-mannose = GDP-beta-L-galactose
5.1.3.18,GDP-alpha-D-mannose = GDP-beta-L-gulose 
5.1.3.19,Chondroitin D-glucuronate = dermatan L-iduronate
5.1.3.2,UDP-alpha-D-glucose = UDP-alpha-D-galactose
5.1.3.20,ADP-D-glycero-D-manno-heptose = ADP-L-glycero-D-manno-heptose
5.1.3.21,alpha-maltose = beta-maltose 
5.1.3.22,L-ribulose 5-phosphate = L-xylulose 5-phosphate 
5.1.3.23,"UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate =  UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate "
5.1.3.24,N-acetyl-alpha-neuraminate = N-acetyl-beta-neuraminate
5.1.3.24,N-acetyl-alpha-neuraminate = aceneuramate
5.1.3.24,aceneuramate = N-acetyl-beta-neuraminate 
5.1.3.25,dTDP-6-deoxy-beta-L-talose = dTDP-beta-L-rhamnose 
5.1.3.26,"N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol =  N-acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol "
5.1.3.27,dTDP-4-dehydro-6-deoxy-alpha-D-glucose =  dTDP-4-dehydro-6-deoxy-alpha-D-gulose 
5.1.3.28,"UDP-2-acetamido-2,6-dideoxy-beta-L-talose =  UDP-N-acetyl-beta-L-fucosamine "
5.1.3.29,alpha-L-fucopyranose = beta-L-fucopyranose 
5.1.3.3,alpha-D-glucose = beta-D-glucose
5.1.3.30,D-psicose = D-fructose 
5.1.3.31,D-psicose = D-fructose
5.1.3.31,D-tagatose = D-sorbose
5.1.3.32,alpha-L-rhamnopyranose = beta-L-rhamnopyranose 
5.1.3.33,2-epi-5-epi-valiolone = 5-epi-valiolone
5.1.3.34,"a 1,2-diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol = a  1,2-diacyl-3-O-(beta-D-galactopyranosyl)-sn-glycerol "
5.1.3.35,2-epi-5-epi-valiolone 7-phosphate = 5-epi-valiolone 7-phosphate 
5.1.3.36,[heparosan]-D-glucuronate = [acharan]-L-iduronate 
5.1.3.37,[mannuronan]-beta-D-mannuronate = [alginate]-alpha-L-guluronate
5.1.3.38,D-erythrulose 1-phosphate = L-erythrulose 1-phosphate 
5.1.3.4,L-Ribulose 5-phosphate = D-xylulose 5-phosphate
5.1.3.40,D-tagatose 6-phosphate = D-fructose 6-phosphate 
5.1.3.41,N6-(D-fructosyl)-L-lysine = N6-(D-psicosyl)-L-lysine 
5.1.3.42,D-glucosamine 6-phosphate = D-galactosamine 6-phosphate 
5.1.3.43,6-sulfo-alpha-D-quinovose = 6-sulfo-beta-D-quinovose 
5.1.3.44,beta-D-mannopyranose = beta-D-glucopyranose 
5.1.3.5,UDP-L-arabinose = UDP-D-xylose 
5.1.3.6,UDP-glucuronate = UDP-D-galacturonate
5.1.3.7,UDP-N-acetyl-alpha-D-glucosamine = UDP-N-acetyl-alpha-D-galactosamine 
5.1.3.8,N-acyl-D-glucosamine = N-acyl-D-mannosamine
5.1.3.9,N-acyl-D-glucosamine 6-phosphate = N-acyl-D-mannosamine 6-phosphate 
5.1.99.1,(R)-methylmalonyl-CoA = (S)-methylmalonyl-CoA
5.1.99.2,16alpha-Hydroxysteroid = 16beta-hydroxysteroid 
5.1.99.3,(S)(+)-Allantoin = (R)(-)-allantoin
5.1.99.4,(2S)-2-methylacyl-CoA = (2R)-2-methylacyl-CoA
5.1.99.5,D-5-monosubstituted hydantoin = L-5-monosubstituted hydantoin
5.1.99.6,"(6R)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide  = (6S)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide"
5.1.99.6,"(6R)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide  phosphate = (6S)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine  dinucleotide phosphate "
5.1.99.7,"7,8-dihydroneopterin 3'-triphosphate = 7,8-dihydromonapterin  3'-triphosphate"
5.1.99.8,"7,8-dihydroneopterin = 7,8-dihydromonapterin "
5.2.1.1,Maleate = fumarate 
5.2.1.10,"cis-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide =  trans-2-chloro-4-carboxymethylenebut-2-en-1,4-olide "
5.2.1.12,"9,15,9'-tricis-zeta-carotene = 9,9'-dicis-zeta-carotene "
5.2.1.13,"7,9,7',9'-tetracis-lycopene = all-trans-lycopene"
5.2.1.14,all-trans-beta-carotene = 9-cis-beta-carotene
5.2.1.2,4-Maleylacetoacetate = 4-fumarylacetoacetate
5.2.1.4,3-Maleylpyruvate = 3-fumarylpyruvate 
5.2.1.5,"9-cis,12-cis-octadecadienoate = 9-cis,11-trans-octadecadienoate"
5.2.1.6,(E)-2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide =  (Z)-2-(2-furyl)-3-(5-nitro-2-furyl)acrylamide
5.2.1.8,peptidylproline (omega=180) = peptidylproline (omega=0)
5.2.1.9,"(2E,6E)-farnesol = (2Z,6E)-farnesol "
5.3.1.1,D-Glyceraldehyde 3-phosphate = glycerone phosphate
5.3.1.12,D-Glucuronate = D-fructuronate
5.3.1.13,D-Arabinose 5-phosphate = D-ribulose 5-phosphate
5.3.1.14,L-rhamnopyranose = L-rhamnulose 
5.3.1.15,D-Lyxose = D-xylulose 
